step	idx	score	x	y	w	h	class
1	0	0.9968	-32.00	-40.00	-0.00	-0.00	0
1	1	0.7518	9.74	0.08	2.80	1.09	0
2	0	0.9974	-32.00	-40.00	-0.00	-0.00	0
2	1	0.9971	-32.00	-40.00	-0.00	-0.00	0
2	2	0.8195	9.75	0.06	2.82	1.08	0
3	0	0.9976	-32.00	-40.00	-0.00	-0.00	0
3	1	0.9973	-32.00	-40.00	-0.00	-0.00	0
3	2	0.7538	9.79	-0.07	2.82	1.09	0
4	0	0.9975	-32.00	-40.00	-0.00	-0.00	0
4	1	0.9972	-32.00	-40.00	-0.00	-0.00	0
4	2	0.7668	10.21	-0.06	2.86	1.10	0
5	0	0.9983	-32.00	-40.00	-0.00	-0.00	0
5	1	0.9978	-32.00	-40.00	-0.00	-0.00	0
5	2	0.8587	10.32	-0.15	2.83	1.09	0
6	0	0.9979	-32.00	-40.00	-0.00	-0.00	0
6	1	0.9975	-32.00	-40.00	-0.00	-0.00	0
6	2	0.8879	10.59	-0.34	2.83	1.09	0
7	0	0.9978	-32.00	-40.00	-0.00	-0.00	0
7	1	0.8148	10.83	-0.38	2.79	1.07	0
8	0	0.9986	-32.01	-40.00	-0.00	-0.00	0
8	1	0.9984	-32.00	-40.00	-0.00	-0.00	0
8	2	0.8481	11.21	-0.35	2.77	1.07	0
9	0	0.9985	-32.00	-40.00	-0.00	-0.00	0
9	1	0.9984	-32.00	-40.00	-0.00	-0.00	0
9	2	0.9108	11.29	-0.47	2.80	1.08	0
10	0	0.9982	-32.00	-40.00	-0.00	-0.00	0
10	1	0.9233	11.37	-0.45	2.82	1.09	0
11	0	0.9983	-32.00	-40.00	-0.00	-0.00	0
11	1	0.9980	-32.00	-40.00	-0.00	-0.00	0
11	2	0.9237	11.46	-0.45	2.80	1.07	0
12	0	0.9984	-32.00	-40.00	-0.00	-0.00	0
12	1	0.9982	-32.00	-40.00	-0.00	-0.00	0
12	2	0.8786	11.76	-0.41	2.81	1.08	0
13	0	0.9984	-32.00	-40.00	-0.00	-0.00	0
13	1	0.9975	-32.00	-40.00	-0.00	-0.00	0
13	2	0.8433	12.17	-0.37	2.80	1.07	0
14	0	0.9977	-32.00	-40.00	-0.00	-0.00	0
14	1	0.9240	12.40	-0.36	2.81	1.08	0
15	0	0.9973	-32.00	-40.00	-0.00	-0.00	0
15	1	0.9960	-32.00	-40.00	-0.00	-0.00	0
15	2	0.9127	12.40	-0.46	2.81	1.09	0
16	0	0.9970	-32.00	-40.00	-0.00	-0.00	0
16	1	0.8962	12.61	-0.66	2.82	1.09	0
17	0	0.9963	-32.00	-40.00	-0.00	-0.00	0
17	1	0.8373	12.78	-0.87	2.82	1.09	0
18	0	0.9971	-32.00	-40.00	-0.00	-0.00	0
18	1	0.7432	13.22	-1.11	2.83	1.09	0
19	0	0.9961	-32.00	-40.00	-0.00	-0.00	0
19	1	0.9954	-32.00	-40.00	0.00	-0.00	0
19	2	0.8798	13.22	-1.40	2.83	1.09	0
20	0	0.9965	-32.00	-40.00	-0.00	-0.00	0
20	1	0.9957	-32.00	-40.00	-0.00	-0.00	0
20	2	0.9943	-32.00	-40.00	-0.00	-0.00	0
20	3	0.9026	13.29	-1.63	2.83	1.09	0
21	0	0.9965	-32.00	-40.00	-0.00	-0.00	0
21	1	0.9937	-32.00	-40.00	-0.00	-0.00	0
21	2	0.9095	13.43	-1.70	2.85	1.09	0
22	0	0.9960	-32.00	-40.00	-0.00	-0.00	0
22	1	0.9940	-32.00	-40.00	0.00	-0.00	0
22	2	0.9065	13.46	-1.80	2.83	1.08	0
23	0	0.9962	-32.00	-40.00	-0.00	-0.00	0
23	1	0.9942	-32.00	-40.00	-0.00	-0.00	0
23	2	0.9156	13.39	-1.49	2.80	1.08	0
24	0	0.9962	-32.00	-40.00	-0.00	-0.00	0
24	1	0.9955	-32.00	-40.00	0.00	-0.00	0
24	2	0.9943	-32.00	-40.00	-0.00	-0.00	0
24	3	0.9231	13.62	-1.53	2.81	1.08	0
25	0	0.9961	-32.00	-40.00	-0.00	-0.00	0
25	1	0.9954	-32.00	-40.00	0.00	-0.00	0
25	2	0.9948	-32.00	-40.00	-0.00	-0.00	0
25	3	0.9167	13.53	-1.37	2.82	1.08	0
26	0	0.9958	-32.00	-40.00	-0.00	-0.00	0
26	1	0.9955	-32.00	-40.00	-0.00	-0.00	0
26	2	0.9954	-32.00	-40.00	0.00	-0.00	0
26	3	0.8322	13.35	-1.13	2.73	1.05	0
27	0	0.9971	-32.00	-40.00	-0.00	-0.00	0
27	1	0.9963	-32.00	-40.00	-0.00	-0.00	0
27	2	0.9957	-32.00	-40.00	-0.00	-0.00	0
27	3	0.9080	13.47	-0.77	2.82	1.08	0
28	0	0.9969	-32.00	-40.00	-0.00	-0.00	0
28	1	0.9967	-32.00	-40.00	0.00	-0.00	0
28	2	0.9956	-32.00	-40.00	-0.00	-0.00	0
28	3	0.9201	13.43	-0.42	2.82	1.08	0
29	0	0.9968	-32.00	-40.00	-0.00	-0.00	0
29	1	0.9961	-32.00	-40.00	0.00	-0.00	0
29	2	0.9955	-32.00	-40.00	-0.00	-0.00	0
29	3	0.9122	13.41	-0.12	2.80	1.07	0
30	0	0.9974	-32.00	-40.00	-0.00	-0.00	0
30	1	0.9971	-32.00	-40.00	0.00	-0.00	0
30	2	0.9955	-32.00	-40.00	0.00	-0.00	0
30	3	0.8305	13.37	0.08	2.74	1.07	0
31	0	0.9973	-32.00	-40.00	-0.00	-0.00	0
31	1	0.9966	-32.00	-40.00	0.00	-0.00	0
31	2	0.8927	13.44	0.12	2.79	1.07	0
32	0	0.9976	-32.00	-40.00	0.00	-0.00	0
32	1	0.9975	-32.00	-40.00	-0.00	-0.00	0
32	2	0.9967	-32.00	-40.00	0.00	-0.00	0
32	3	0.8820	13.39	0.40	2.71	1.05	0
