step	idx	score	x	y	w	h	class
1	0	0.9960	-32.00	-40.00	-0.00	-0.00	0
1	1	0.9955	-32.00	-40.00	-0.00	-0.00	0
1	2	0.8170	9.73	0.06	2.84	1.09	0
2	0	0.9963	-32.00	-40.00	-0.00	-0.00	0
2	1	0.9951	-32.00	-40.00	-0.00	-0.00	0
2	2	0.8211	9.77	0.08	2.77	1.07	0
3	0	0.9965	-32.00	-40.00	-0.00	-0.00	0
3	1	0.9962	-32.00	-40.00	-0.00	-0.00	0
3	2	0.7986	9.76	0.07	2.80	1.08	0
4	0	0.9970	-32.00	-40.00	-0.00	-0.00	0
4	1	0.9968	-32.00	-40.00	-0.00	-0.00	0
4	2	0.6842	10.12	-0.16	2.82	1.09	0
5	0	0.9981	-32.00	-40.00	-0.00	-0.00	0
5	1	0.9960	-32.00	-40.00	-0.00	-0.00	0
5	2	0.8710	10.29	-0.26	2.84	1.10	0
6	0	0.9979	-32.00	-40.00	-0.00	-0.00	0
6	1	0.9959	-32.00	-40.00	-0.00	-0.00	0
6	2	0.8945	10.64	-0.35	2.85	1.10	0
7	0	0.9979	-32.00	-40.00	-0.00	-0.00	0
7	1	0.8441	10.80	-0.32	2.85	1.10	0
8	0	0.9985	-32.00	-40.00	-0.00	-0.00	0
8	1	0.9975	-32.00	-40.00	-0.00	-0.00	0
8	2	0.7527	11.12	-0.27	2.75	1.06	0
9	0	0.9977	-32.00	-40.00	-0.00	-0.00	0
9	1	0.9971	-32.00	-40.00	-0.00	-0.00	0
9	2	0.9162	11.33	-0.37	2.84	1.10	0
10	0	0.9976	-32.00	-40.00	-0.00	-0.00	0
10	1	0.9961	-32.00	-40.00	-0.00	-0.00	0
10	2	0.9219	11.44	-0.36	2.84	1.10	0
11	0	0.9975	-32.00	-40.00	-0.00	-0.00	0
11	1	0.9960	-32.00	-40.00	-0.00	-0.00	0
11	2	0.9136	11.54	-0.34	2.81	1.09	0
12	0	0.9980	-32.00	-40.00	-0.00	-0.00	0
12	1	0.9961	-32.00	-40.00	-0.00	-0.00	0
12	2	0.8170	11.81	-0.29	2.76	1.05	0
13	0	0.9984	-32.00	-40.00	-0.00	-0.00	0
13	1	0.8627	12.21	-0.37	2.75	1.06	0
14	0	0.9978	-32.00	-40.00	-0.00	-0.00	0
14	1	0.9974	-32.00	-40.00	-0.00	-0.00	0
14	2	0.9082	12.43	-0.37	2.75	1.06	0
15	0	0.9978	-32.00	-40.00	-0.00	-0.00	0
15	1	0.9975	-32.00	-40.00	-0.00	-0.00	0
15	2	0.8965	12.64	-0.38	2.81	1.09	0
16	0	0.9979	-32.00	-40.00	-0.00	-0.00	0
16	1	0.8644	12.75	-0.37	2.78	1.07	0
17	0	0.9985	-32.00	-40.00	-0.00	-0.00	0
17	1	0.9982	-32.00	-40.00	-0.00	-0.00	0
17	2	0.8376	13.18	-0.37	2.82	1.09	0
18	0	0.9977	-32.00	-40.00	-0.00	-0.00	0
18	1	0.9951	-32.00	-40.00	-0.00	-0.00	0
18	2	0.9194	13.40	-0.42	2.78	1.07	0
19	0	0.9968	-32.00	-40.00	-0.00	-0.00	0
19	1	0.9954	-32.00	-40.00	-0.00	-0.00	0
19	2	0.8977	13.68	-0.62	2.82	1.09	0
20	0	0.9967	-32.00	-40.00	-0.00	-0.00	0
20	1	0.9949	-32.00	-40.00	-0.00	-0.00	0
20	2	0.8730	13.75	-0.81	2.81	1.09	0
21	0	0.9970	-32.00	-40.00	-0.00	-0.00	0
21	1	0.9957	-32.00	-40.00	-0.00	-0.00	0
21	2	0.8022	14.22	-1.14	2.81	1.07	0
22	0	0.9974	-32.00	-40.00	-0.00	-0.00	0
22	1	0.8321	14.15	-1.37	2.81	1.08	0
23	0	0.9969	-32.00	-40.00	-0.00	-0.00	0
23	1	0.9965	-32.00	-40.00	-0.00	-0.00	0
23	2	0.8313	14.21	-1.83	2.80	1.09	0
24	0	0.9971	-32.00	-40.00	-0.00	-0.00	0
24	1	0.9965	-32.00	-40.00	-0.00	-0.00	0
24	2	0.9947	-32.00	-40.00	0.00	-0.00	0
24	3	0.8114	14.30	-2.14	2.79	1.08	0
25	0	0.9962	-32.00	-40.00	-0.00	-0.00	0
25	1	0.9959	-32.00	-40.00	-0.00	-0.00	0
25	2	0.9942	-32.00	-40.00	0.00	-0.00	0
25	3	0.8372	14.17	-2.56	2.83	1.09	0
26	0	0.9964	-32.00	-40.00	0.00	-0.00	0
26	1	0.9956	-32.00	-40.00	-0.00	-0.00	0
26	2	0.9952	-32.00	-40.00	0.00	-0.00	0
26	3	0.8550	14.17	-2.64	2.83	1.09	0
27	0	0.9962	-32.00	-40.00	-0.00	-0.00	0
