tick,sim_time_s,throttle,steer,brake
0,0.0,0.0,0.0,1.0
1,0.05,1.0,0.435,0.0
2,0.1,1.0,0.449,0.0
3,0.15,1.0,0.551,0.0
4,0.2,1.0,0.469,0.0
5,0.25,1.0,0.689,0.0
6,0.3,1.0,-0.173,0.0
7,0.35,1.0,0.447,0.0
8,0.4,1.0,0.172,0.0
9,0.45,1.0,0.108,0.0
10,0.5,1.0,0.085,0.0
11,0.55,1.0,0.118,0.0
12,0.6,1.0,0.057,0.0
13,0.65,1.0,0.009,0.0
14,0.7,1.0,0.003,0.0
15,0.75,1.0,0.009,0.0
16,0.8,1.0,0.002,0.0
17,0.85,1.0,0.0,0.0
18,0.9,1.0,0.007,0.0
19,0.95,1.0,-0.001,0.0
20,1.0,1.0,0.023,0.0
21,1.05,1.0,0.032,0.0
22,1.1,1.0,0.043,0.0
23,1.15,1.0,0.062,0.0
24,1.2,1.0,0.066,0.0
25,1.25,1.0,0.077,0.0
26,1.3,0.0,0.071,1.0
27,1.35,0.0,0.066,1.0
28,1.4,0.0,0.059,1.0
29,1.45,0.0,0.024,1.0
30,1.5,1.0,0.018,0.0
31,1.55,0.0,-0.007,1.0
32,1.6,1.0,0.039,0.0
33,1.65,0.0,0.034,0.0
34,1.7,0.0585,0.046,0.0
35,1.75,1.0,0.047,0.0
36,1.8,0.0,0.036,0.0
37,1.85,1.0,0.012,0.0
38,1.9,0.7706,0.038,0.0
39,1.95,1.0,0.005,0.0
40,2.0,0.0,0.06,0.0
41,2.05,1.0,0.066,0.0
42,2.1,0.9911,0.071,0.0
43,2.15,1.0,0.046,0.0
44,2.2,1.0,0.025,0.0
45,2.25,0.6929,0.102,0.0
46,2.3,0.3516,0.128,0.0
47,2.35,0.8252,0.098,0.0
48,2.4,0.8088,0.107,0.0
49,2.45,0.3055,0.112,0.0
50,2.5,0.41,0.023,0.0
51,2.55,0.2487,0.108,0.0
52,2.6,0.3272,-0.068,0.0
53,2.65,0.312,0.142,0.0
54,2.7,0.312,0.06,0.0
55,2.75,0.262,-0.075,0.0
56,2.8,0.2506,0.03,0.0
57,2.85,0.2386,0.174,0.0
58,2.9,0.2293,0.021,0.0
59,2.95,0.1995,-0.019,0.0
