tick,sim_time_s,throttle,steer,brake
0,0.0,0.0,0.0,1.0
1,0.05,0.0,-0.196,1.0
2,0.1,0.0,-0.109,1.0
3,0.15,0.0,-0.082,1.0
4,0.2,0.0,-0.044,1.0
5,0.25,0.0,-0.001,1.0
6,0.3,0.0,0.0,1.0
7,0.35,0.0,0.0,1.0
8,0.4,1.0,-0.004,0.0
9,0.45,1.0,-0.002,0.0
10,0.5,1.0,-0.001,0.0
11,0.55,1.0,-0.003,0.0
12,0.6,1.0,-0.001,0.0
13,0.65,1.0,-0.002,0.0
14,0.7,1.0,-0.005,0.0
15,0.75,1.0,-0.004,0.0
16,0.8,1.0,-0.006,0.0
17,0.85,1.0,-0.005,0.0
18,0.9,1.0,-0.006,0.0
19,0.95,1.0,-0.004,0.0
20,1.0,1.0,-0.003,0.0
21,1.05,1.0,-0.003,0.0
22,1.1,1.0,-0.0,0.0
23,1.15,1.0,0.001,0.0
24,1.2,1.0,0.002,0.0
25,1.25,1.0,0.005,0.0
26,1.3,1.0,0.011,0.0
27,1.35,1.0,0.008,0.0
28,1.4,1.0,0.007,0.0
29,1.45,1.0,0.005,0.0
30,1.5,1.0,0.005,0.0
31,1.55,1.0,0.006,0.0
32,1.6,0.2324,0.002,0.0
33,1.65,0.0,-0.007,1.0
34,1.7,0.0,-0.021,1.0
35,1.75,0.0,-0.016,1.0
36,1.8,0.0,-0.008,1.0
37,1.85,0.0,-0.01,1.0
38,1.9,0.3478,-0.006,0.0
39,1.95,0.6253,-0.001,0.0
40,2.0,1.0,-0.002,0.0
41,2.05,1.0,0.001,0.0
42,2.1,1.0,0.005,0.0
43,2.15,0.9664,0.007,0.0
44,2.2,0.3824,0.013,0.0
45,2.25,0.2418,0.015,0.0
46,2.3,0.2471,0.019,0.0
47,2.35,0.2493,0.018,0.0
48,2.4,0.0,0.013,1.0
49,2.45,0.0,0.014,1.0
50,2.5,0.0,0.017,1.0
51,2.55,0.2438,0.007,0.0
52,2.6,0.2398,0.01,0.0
53,2.65,0.3973,0.006,0.0
54,2.7,0.5131,-0.002,0.0
55,2.75,0.8231,-0.012,0.0
56,2.8,0.8126,-0.042,0.0
57,2.85,0.6603,-0.033,0.0
58,2.9,0.6315,-0.011,0.0
59,2.95,0.2752,-0.006,0.0
60,3.0,0.2412,-0.005,0.0
61,3.05,0.2425,-0.004,0.0
62,3.1,0.2439,-0.005,0.0
63,3.15,0.2434,-0.004,0.0
64,3.2,0.2437,0.0,0.0
65,3.25,0.2424,0.008,0.0
