step	score	x	y	w	h	class
0	0.0000					
1	0.3964	9.63	0.09	2.98	1.14	0
2	0.5238	9.54	0.22	3.00	1.13	0
3	0.5692	9.86	0.10	2.83	1.10	0
4	0.6763	10.27	0.08	2.83	1.09	0
5	0.6799	10.38	0.13	2.80	1.08	0
6	0.6932	10.72	0.08	2.79	1.08	0
7	0.6770	10.87	0.10	2.78	1.07	0
8	0.6519	11.12	0.10	2.78	1.07	0
9	0.7525	11.32	0.11	2.76	1.06	0
10	0.8154	11.55	0.13	2.76	1.06	0
11	0.8484	11.64	0.14	2.77	1.06	0
12	0.8169	11.77	0.12	2.78	1.08	0
13	0.7494	12.21	0.11	2.75	1.06	0
14	0.8348	12.36	0.15	2.80	1.09	0
15	0.8450	12.41	0.13	2.79	1.08	0
16	0.8558	12.59	0.15	2.81	1.09	0
17	0.8309	12.78	0.16	2.82	1.09	0
18	0.8783	13.51	0.15	2.79	1.09	0
19	0.8746	13.72	0.18	2.80	1.09	0
20	0.8546	13.78	0.15	2.78	1.08	0
21	0.8189	14.16	0.20	2.77	1.08	0
22	0.7750	14.18	0.10	2.75	1.06	0
23	0.8078	14.17	0.16	2.77	1.08	0
24	0.8047	14.25	0.15	2.78	1.09	0
25	0.8262	14.32	0.16	2.77	1.08	0
26	0.8568	14.50	0.16	2.77	1.08	0
27	0.8354	14.70	0.13	2.78	1.08	0
28	0.8452	14.60	0.13	2.78	1.08	0
29	0.8654	14.56	0.15	2.75	1.07	0
30	0.8479	14.43	0.13	2.76	1.07	0
31	0.8133	14.43	0.09	2.77	1.08	0
32	0.8452	14.39	0.12	2.79	1.08	0
33	0.8462	14.52	0.10	2.79	1.08	0
34	0.8560	14.62	0.13	2.79	1.08	0
35	0.8459	14.68	0.10	2.79	1.08	0
36	0.8622	14.56	0.14	2.79	1.08	0
37	0.8686	14.54	0.19	2.77	1.07	0
38	0.8525	14.70	0.18	2.80	1.08	0
39	0.8604	14.56	0.20	2.78	1.08	0
40	0.8697	14.59	0.23	2.78	1.07	0
41	0.8081	14.78	0.13	2.79	1.07	0
42	0.8360	15.25	0.13	2.76	1.07	0
43	0.7901	15.19	0.11	2.76	1.07	0
44	0.7886	14.81	0.07	2.79	1.07	0
45	0.8293	15.34	0.11	2.80	1.09	0
46	0.8447	15.33	0.11	2.78	1.07	0
47	0.8471	15.34	0.11	2.77	1.07	0
48	0.8418	15.44	0.09	2.76	1.07	0
49	0.8476	15.45	0.08	2.76	1.07	0
50	0.7835	15.42	-0.07	2.78	1.07	0
51	0.8077	15.43	-0.12	2.78	1.07	0
52	0.8664	15.55	-0.19	2.78	1.08	0
53	0.8195	15.62	-0.13	2.78	1.08	0
54	0.8312	15.61	-0.18	2.77	1.06	0
55	0.7734	15.77	-0.20	2.77	1.06	0
56	0.7693	15.78	-0.21	2.77	1.07	0
57	0.8220	15.72	-0.21	2.78	1.07	0
58	0.7923	16.18	-0.22	2.79	1.08	0
59	0.7655	16.22	-0.12	2.79	1.08	0
60	0.8393	16.28	0.13	2.76	1.07	0
61	0.8468	16.33	0.13	2.76	1.07	0
62	0.8798	16.42	0.14	2.75	1.06	0
63	0.8917	16.48	0.17	2.75	1.06	0
64	0.8908	16.48	0.14	2.75	1.07	0
65	0.8903	16.63	0.15	2.76	1.07	0
66	0.8066	16.84	0.16	2.74	1.06	0
67	0.8336	16.81	0.15	2.74	1.06	0
68	0.7899	16.82	0.14	2.74	1.06	0
69	0.7925	17.17	0.12	2.76	1.07	0
70	0.8331	17.43	-0.09	2.78	1.08	0
71	0.8298	17.39	0.10	2.75	1.07	0
72	0.7994	17.76	0.09	2.78	1.07	0
73	0.7916	17.70	0.08	2.72	1.06	0
74	0.7664	18.15	-0.24	2.78	1.08	0
75	0.8839	18.27	-0.29	2.78	1.08	0
76	0.8550	18.23	-0.31	2.77	1.08	0
77	0.8903	18.36	-0.25	2.79	1.08	0
78	0.8691	18.69	-0.32	2.78	1.08	0
79	0.8571	18.46	-0.11	2.79	1.09	0
80	0.8356	18.45	0.10	2.77	1.07	0
81	0.8619	18.66	0.30	2.72	1.06	0
82	0.8244	18.79	0.38	2.70	1.06	0
83	0.8365	19.34	0.36	2.70	1.05	0
84	0.8403	19.47	0.32	2.69	1.04	0
85	0.8375	19.67	0.16	2.69	1.05	0
86	0.8149	19.61	0.12	2.70	1.06	0
87	0.8497	19.65	-0.30	2.79	1.09	0
88	0.7644	19.82	-0.28	2.67	1.03	0
89	0.8282	19.53	-0.59	2.47	1.08	0
90	0.8584	20.32	-0.63	2.72	1.06	0
91	0.8757	20.59	-0.64	2.73	1.06	0
92	0.8707	20.33	-0.55	2.74	1.06	0
93	0.8312	20.75	-0.67	2.72	1.06	0
94	0.8101	20.71	-0.62	2.73	1.06	0
95	0.8266	21.21	-0.69	2.82	1.10	0
96	0.8722	21.71	-0.61	2.82	1.09	0
97	0.8534	21.72	-0.38	2.81	1.09	0
98	0.8534	21.42	0.20	2.76	1.08	0
99	0.8273	21.52	0.66	2.76	1.08	0
100	0.7953	22.22	1.54	2.80	1.09	0
101	0.8435	22.21	2.73	2.77	1.07	0
102	0.8254	22.25	3.65	2.79	1.08	0
103	0.7833	21.80	5.11	2.79	1.08	0
104	0.8676	21.63	6.65	2.77	1.07	0
105	0.0000					
106	0.0000					
107	0.0000					
108	0.0000					
109	0.0000					
110	0.0000					
111	0.0000					
112	0.0000					
113	0.0000					
114	0.0000					
115	0.0000					
116	0.3225	53.57	-0.48	2.43	0.98	0
117	0.0000					
118	0.0000					
119	0.0000					
120	0.0000					
121	0.8263	24.82	6.74	2.75	1.05	0
122	0.8818	25.39	5.23	2.80	1.08	0
123	0.7813	25.59	3.95	2.78	1.07	0
124	0.8915	25.71	3.36	2.79	1.08	0
125	0.7949	25.76	3.10	2.77	1.07	0
126	0.8816	25.77	3.44	2.78	1.07	0
127	0.8091	25.82	4.32	2.76	1.07	0
128	0.8737	26.20	5.41	2.79	1.07	0
129	0.9087	25.67	6.12	2.82	1.09	0
130	0.8636	25.63	6.87	2.79	1.08	0
131	0.8924	25.59	7.13	2.79	1.08	0
132	0.8333	25.57	6.89	2.73	1.05	0
133	0.9142	25.73	6.36	2.69	1.03	0
134	0.8949	26.28	5.66	2.81	1.08	0
135	0.8468	26.26	4.84	2.79	1.07	0
136	0.8595	26.20	4.23	2.80	1.07	0
