step	idx	score	x	y	w	h	class
1	0	0.9970	-32.00	-40.00	-0.00	-0.00	0
1	1	0.9968	-32.00	-40.00	-0.00	-0.00	0
1	2	0.3964	9.63	0.09	2.98	1.14	0
2	0	0.9970	-32.00	-40.00	-0.00	-0.00	0
2	1	0.9965	-32.00	-40.00	0.00	-0.00	0
2	2	0.5238	9.54	0.22	3.00	1.13	0
3	0	0.9977	-32.00	-40.00	-0.00	-0.00	0
3	1	0.9972	-32.00	-40.00	0.00	-0.00	0
3	2	0.5692	9.86	0.10	2.83	1.10	0
4	0	0.9973	-32.00	-40.00	-0.00	-0.00	0
4	1	0.9966	-32.00	-40.00	0.00	-0.00	0
4	2	0.6763	10.27	0.08	2.83	1.09	0
5	0	0.9974	-32.00	-40.00	-0.00	-0.00	0
5	1	0.9967	-32.00	-40.00	0.00	-0.00	0
5	2	0.6799	10.38	0.13	2.80	1.08	0
6	0	0.9976	-32.00	-40.00	-0.00	-0.00	0
6	1	0.9964	-32.00	-40.00	0.00	-0.00	0
6	2	0.6932	10.72	0.08	2.79	1.08	0
7	0	0.9972	-32.00	-40.00	-0.00	-0.00	0
7	1	0.9968	-32.00	-40.00	0.00	-0.00	0
7	2	0.6770	10.87	0.10	2.78	1.07	0
8	0	0.9975	-32.00	-40.00	-0.00	-0.00	0
8	1	0.9968	-32.00	-40.00	0.00	-0.00	0
8	2	0.6519	11.12	0.10	2.78	1.07	0
9	0	0.9978	-32.00	-40.00	-0.00	-0.00	0
9	1	0.9978	-32.00	-40.00	0.00	-0.00	0
9	2	0.9962	-32.00	-40.00	-0.00	-0.00	0
9	3	0.7525	11.32	0.11	2.76	1.06	0
10	0	0.9979	-32.00	-40.00	0.00	-0.00	0
10	1	0.9978	-32.00	-40.00	0.00	-0.00	0
10	2	0.8154	11.55	0.13	2.76	1.06	0
11	0	0.9977	-32.00	-40.00	-0.00	-0.00	0
11	1	0.9976	-32.00	-40.00	0.00	-0.00	0
11	2	0.8484	11.64	0.14	2.77	1.06	0
12	0	0.9982	-32.00	-40.00	-0.00	-0.00	0
12	1	0.9979	-32.00	-40.00	0.00	-0.00	0
12	2	0.9961	-32.00	-40.00	-0.00	-0.00	0
12	3	0.8169	11.77	0.12	2.78	1.08	0
12	4	0.3252	-4.46	36.62	2.41	1.00	0
13	0	0.9985	-32.00	-40.00	0.00	-0.00	0
13	1	0.9979	-32.00	-40.00	0.00	-0.00	0
13	2	0.9959	-32.00	-40.00	-0.00	-0.00	0
13	3	0.7494	12.21	0.11	2.75	1.06	0
