tick,sim_time_s,throttle,steer,brake
0,0.0,0.0,0.0,1.0
1,0.05,1.0,0.428,0.0
2,0.1,1.0,0.484,0.0
3,0.15,1.0,0.427,0.0
4,0.2,1.0,0.616,0.0
5,0.25,1.0,-0.056,0.0
6,0.3,1.0,0.354,0.0
7,0.35,1.0,0.434,0.0
8,0.4,1.0,0.22,0.0
9,0.45,1.0,0.239,0.0
10,0.5,1.0,0.197,0.0
11,0.55,1.0,0.248,0.0
12,0.6,1.0,0.117,0.0
13,0.65,1.0,0.217,0.0
14,0.7,1.0,0.152,0.0
15,0.75,1.0,0.095,0.0
16,0.8,1.0,0.057,0.0
17,0.85,1.0,0.02,0.0
18,0.9,1.0,0.036,0.0
19,0.95,1.0,0.027,0.0
20,1.0,1.0,0.006,0.0
21,1.05,1.0,0.01,0.0
22,1.1,1.0,0.021,0.0
23,1.15,1.0,0.03,0.0
24,1.2,1.0,0.033,0.0
25,1.25,1.0,0.052,0.0
26,1.3,0.0,0.053,1.0
27,1.35,0.0,0.045,1.0
28,1.4,0.0,0.026,1.0
29,1.45,1.0,0.054,0.0
30,1.5,0.0,0.045,1.0
31,1.55,0.0,0.042,1.0
32,1.6,0.0,0.05,1.0
33,1.65,1.0,0.05,0.0
34,1.7,1.0,0.032,0.0
35,1.75,0.0,0.045,0.0
36,1.8,0.0258,0.003,0.0
37,1.85,1.0,0.031,0.0
38,1.9,1.0,0.038,0.0
39,1.95,1.0,0.033,0.0
40,2.0,1.0,0.083,0.0
41,2.05,0.9201,0.05,0.0
42,2.1,0.1053,0.074,0.0
43,2.15,1.0,0.065,0.0
44,2.2,0.0,0.095,0.0
45,2.25,1.0,0.071,0.0
46,2.3,0.0,0.112,0.0
47,2.35,0.3384,0.097,0.0
48,2.4,0.3384,0.071,0.0
49,2.45,0.2884,0.064,0.0
50,2.5,0.2884,0.057,0.0
51,2.55,0.2884,0.058,0.0
52,2.6,0.2884,0.043,0.0
53,2.65,0.2384,0.031,0.0
54,2.7,0.1884,-0.118,0.0
55,2.75,0.1737,-0.148,0.0
56,2.8,0.1737,-0.008,0.0
57,2.85,0.3215,0.1,0.0
58,2.9,0.0626,0.007,0.0
59,2.95,1.0,0.055,0.0
60,3.0,1.0,-0.003,0.0
61,3.05,1.0,0.113,0.0
62,3.1,1.0,0.414,0.0
63,3.15,1.0,0.348,0.0
64,3.2,1.0,0.307,0.0
65,3.25,1.0,0.209,0.0
66,3.3,0.0,0.183,0.0
67,3.35,0.141,0.123,0.0
68,3.4,1.0,0.097,0.0
69,3.45,0.0,0.074,1.0
70,3.5,0.0,0.038,1.0
71,3.55,0.0,0.035,1.0
72,3.6,0.3765,0.005,0.0
73,3.65,0.3765,0.022,0.0
74,3.7,0.3765,0.008,0.0
75,3.75,0.3765,0.003,0.0
76,3.8,0.3765,0.025,0.0
77,3.85,0.3745,0.017,0.0
78,3.9,0.3745,0.02,0.0
79,3.95,0.3245,0.013,0.0
80,4.0,0.0,0.03,1.0
81,4.05,0.2245,0.054,0.0
82,4.1,0.1745,0.059,0.0
83,4.15,0.0,0.022,1.0
84,4.2,0.0,0.042,1.0
85,4.25,0.0,0.039,1.0
86,4.3,0.0,0.052,1.0
87,4.35,0.019,0.048,0.0
88,4.4,0.0,0.1,0.0
89,4.45,0.1447,0.057,0.0
90,4.5,0.9649,0.039,0.0
91,4.55,0.3933,0.047,0.0
92,4.6,0.0,0.033,0.0
93,4.65,0.3794,0.051,0.0
94,4.7,0.0,0.107,0.0
95,4.75,0.0371,0.006,0.0
96,4.8,0.0371,0.052,0.0
97,4.85,1.0,0.039,0.0
98,4.9,0.6076,0.029,0.0
99,4.95,1.0,0.069,0.0
100,5.0,1.0,0.051,0.0
101,5.05,0.5318,0.06,0.0
102,5.1,0.0,0.045,0.0
103,5.15,0.6924,0.042,0.0
104,5.2,0.0,0.035,0.0
105,5.25,0.285,0.066,0.0
106,5.3,0.9774,0.083,0.0
107,5.35,0.0,0.03,0.0
108,5.4,0.1961,0.049,0.0
109,5.45,1.0,0.07,0.0
110,5.5,0.0,0.033,0.0
111,5.55,0.1017,0.053,0.0
112,5.6,1.0,0.087,0.0
113,5.65,0.0,0.149,0.0
114,5.7,0.5974,0.027,0.0
115,5.75,1.0,-0.022,0.0
116,5.8,1.0,0.1,0.0
117,5.85,1.0,0.097,0.0
118,5.9,0.8653,0.114,0.0
119,5.95,1.0,0.123,0.0
120,6.0,0.8724,0.116,0.0
121,6.05,0.0,0.107,0.0
122,6.1,0.909,0.115,0.0
123,6.15,0.0,0.131,0.0
124,6.2,0.0,0.082,1.0
125,6.25,0.0,0.072,1.0
126,6.3,0.0,0.086,1.0
127,6.35,0.0,0.112,1.0
128,6.4,0.2793,-0.009,0.0
129,6.45,0.0,0.03,1.0
130,6.5,0.2507,-0.008,0.0
131,6.55,0.2507,0.015,0.0
132,6.6,0.2226,-0.002,0.0
133,6.65,0.2265,-0.018,0.0
134,6.7,1.0,0.006,0.0
135,6.75,0.7951,0.006,0.0
136,6.8,1.0,0.005,0.0
137,6.85,1.0,0.052,0.0
138,6.9,0.0,0.071,0.0
139,6.95,0.2022,0.103,0.0
140,7.0,0.0432,0.065,0.0
141,7.05,0.0836,0.062,0.0
142,7.1,0.0724,0.065,0.0
143,7.15,0.0724,0.069,0.0
144,7.2,0.0724,0.057,0.0
145,7.25,0.0724,0.041,0.0
146,7.3,0.0724,0.09,0.0
147,7.35,0.6622,0.054,0.0
148,7.4,0.0,0.032,0.0
149,7.45,0.0801,0.043,0.0
150,7.5,0.4953,0.024,0.0
151,7.55,0.0,0.104,0.0
152,7.6,1.0,0.086,0.0
153,7.65,0.0,0.03,0.0
154,7.7,1.0,0.037,0.0
155,7.75,0.0,0.049,0.0
156,7.8,1.0,0.048,0.0
157,7.85,1.0,0.028,0.0
158,7.9,0.3879,0.024,0.0
159,7.95,0.7653,0.045,0.0
160,8.0,0.757,0.077,0.0
161,8.05,1.0,0.044,0.0
162,8.1,0.8898,0.089,0.0
163,8.15,0.2808,0.039,0.0
164,8.2,0.0,0.031,0.0
165,8.25,0.0839,0.064,0.0
166,8.3,0.1994,0.078,0.0
167,8.35,0.1916,0.066,0.0
168,8.4,0.1916,0.097,0.0
169,8.45,0.1916,0.09,0.0
170,8.5,0.1862,0.006,0.0
171,8.55,0.1862,0.044,0.0
172,8.6,0.1633,0.007,0.0
173,8.65,0.1599,0.032,0.0
174,8.7,0.1369,0.038,0.0
175,8.75,0.1368,0.076,0.0
176,8.8,0.1227,0.074,0.0
177,8.85,0.1031,-0.235,0.0
178,8.9,0.0889,0.12,0.0
179,8.95,0.0728,0.045,0.0
180,9.0,1.0,0.053,0.0
181,9.05,1.0,0.072,0.0
182,9.1,0.9849,0.092,0.0
183,9.15,0.0,0.072,0.0
184,9.2,0.4425,0.092,0.0
185,9.25,0.0,0.054,0.0
186,9.3,0.6547,0.063,0.0
187,9.35,0.0,0.053,0.0
188,9.4,0.0827,0.032,0.0
189,9.45,0.0827,0.042,0.0
190,9.5,1.0,0.076,0.0
191,9.55,0.0,0.062,0.0
192,9.6,0.0,0.044,0.0
193,9.65,1.0,0.063,0.0
194,9.7,0.8498,0.042,0.0
195,9.75,1.0,0.067,0.0
196,9.8,0.0,0.046,0.0
197,9.85,1.0,0.04,0.0
198,9.9,1.0,0.064,0.0
199,9.95,0.0,0.051,0.0
200,10.0,1.0,0.075,0.0
201,10.05,1.0,0.097,0.0
202,10.1,0.3922,0.031,0.0
203,10.15,0.0,0.041,0.0
204,10.2,0.2154,0.068,0.0
205,10.25,0.0,0.045,1.0
206,10.3,0.0,0.054,1.0
207,10.35,0.2077,0.024,0.0
208,10.4,0.2077,0.015,0.0
209,10.45,0.434,0.037,0.0
210,10.5,1.0,0.008,0.0
211,10.55,1.0,0.024,0.0
212,10.6,0.2274,0.037,0.0
213,10.65,0.0,0.011,0.0
214,10.7,0.4894,0.045,0.0
215,10.75,0.0309,0.041,0.0
216,10.8,0.8523,0.064,0.0
217,10.85,1.0,0.037,0.0
218,10.9,0.0,0.052,0.0
219,10.95,0.457,0.06,0.0
220,11.0,0.8515,0.09,0.0
221,11.05,0.9108,0.062,0.0
222,11.1,0.6744,0.062,0.0
223,11.15,0.0,0.046,0.0
224,11.2,0.1024,0.061,0.0
225,11.25,0.1495,0.041,0.0
226,11.3,0.1495,0.056,0.0
227,11.35,0.1495,0.072,0.0
228,11.4,0.3203,0.082,0.0
229,11.45,0.1815,0.046,0.0
230,11.5,0.7087,0.039,0.0
231,11.55,0.3933,0.041,0.0
232,11.6,1.0,0.045,0.0
233,11.65,0.0,0.022,0.0
234,11.7,1.0,0.066,0.0
235,11.75,0.0083,0.094,0.0
236,11.8,0.1141,0.013,0.0
237,11.85,0.7793,0.009,0.0
238,11.9,1.0,0.047,0.0
239,11.95,0.6671,0.038,0.0
240,12.0,0.0,0.069,0.0
241,12.05,0.1721,0.06,0.0
242,12.1,0.7276,0.038,0.0
243,12.15,0.0,0.043,0.0
244,12.2,0.1148,0.053,0.0
245,12.25,1.0,0.09,0.0
246,12.3,1.0,0.089,0.0
247,12.35,1.0,0.057,0.0
248,12.4,1.0,0.08,0.0
249,12.45,0.6902,0.052,0.0
250,12.5,1.0,0.074,0.0
251,12.55,0.3933,0.077,0.0
