step	idx	score	x	y	w	h	class
1	0	0.9969	-32.00	-40.00	-0.00	-0.00	0
1	1	0.9963	-32.00	-40.00	0.00	-0.00	0
1	2	0.7453	9.57	0.04	2.83	1.10	0
2	0	0.9972	-32.00	-40.00	-0.00	-0.00	0
2	1	0.7768	9.49	0.02	2.80	1.08	0
3	0	0.9973	-32.00	-40.00	-0.00	-0.00	0
3	1	0.9970	-32.00	-40.00	0.00	-0.00	0
3	2	0.7955	9.45	0.05	2.81	1.09	0
4	0	0.9972	-32.00	-40.00	-0.00	-0.00	0
4	1	0.9944	-32.00	-40.00	0.00	-0.00	0
4	2	0.8152	9.80	0.08	2.84	1.10	0
5	0	0.9971	-32.00	-40.00	-0.00	-0.00	0
5	1	0.9967	-32.00	-40.00	0.00	-0.00	0
5	2	0.9942	-32.00	-40.00	-0.00	-0.00	0
5	3	0.7381	9.88	0.07	2.82	1.08	0
6	0	0.9974	-32.00	-40.00	-0.00	-0.00	0
6	1	0.8871	10.28	0.08	2.78	1.06	0
7	0	0.9978	-32.00	-40.00	-0.00	-0.00	0
7	1	0.9971	-32.00	-40.00	-0.00	-0.00	0
7	2	0.9113	10.66	0.08	2.82	1.08	0
8	0	0.9977	-32.00	-40.00	-0.00	-0.00	0
8	1	0.9961	-32.00	-40.00	-0.00	-0.00	0
8	2	0.9960	-32.00	-40.00	0.00	-0.00	0
8	3	0.8633	10.81	0.08	2.85	1.10	0
9	0	0.9977	-32.00	-40.00	-0.00	-0.00	0
9	1	0.9959	-32.00	-40.00	0.00	-0.00	0
9	2	0.7587	11.11	0.08	2.85	1.11	0
10	0	0.9978	-32.00	-40.00	-0.00	-0.00	0
10	1	0.9955	-32.00	-40.00	-0.00	-0.00	0
10	2	0.8623	11.24	0.07	2.85	1.11	0
10	3	0.3567	16.32	-1.54	0.17	0.17	5
11	0	0.9976	-32.00	-40.00	-0.00	-0.00	0
11	1	0.9958	-32.00	-40.00	-0.00	-0.00	0
11	2	0.8893	11.42	0.06	2.84	1.10	0
12	0	0.9980	-32.00	-40.00	-0.00	-0.00	0
12	1	0.9960	-32.00	-40.00	-0.00	-0.00	0
12	2	0.8802	11.75	0.07	2.82	1.09	0
13	0	0.9976	-32.00	-40.00	-0.00	-0.00	0
13	1	0.9961	-32.00	-40.00	0.00	-0.00	0
13	2	0.8191	11.86	0.08	2.80	1.08	0
14	0	0.9981	-32.00	-40.00	-0.00	-0.00	0
14	1	0.9960	-32.00	-40.00	0.00	-0.00	0
14	2	0.9953	-32.00	-40.00	-0.00	-0.00	0
14	3	0.8314	12.17	0.07	2.86	1.11	0
15	0	0.9980	-32.00	-40.00	-0.00	-0.00	0
15	1	0.9968	-32.00	-40.00	0.00	-0.00	0
15	2	0.8791	12.26	0.09	2.87	1.11	0
16	0	0.9981	-32.00	-40.00	0.00	-0.00	0
16	1	0.9959	-32.00	-40.00	-0.00	-0.00	0
16	2	0.9957	-32.00	-40.00	0.00	-0.00	0
16	3	0.9007	12.49	0.08	2.85	1.11	0
17	0	0.9979	-32.00	-40.00	-0.00	-0.00	0
17	1	0.9957	-32.00	-40.00	-0.00	-0.00	0
17	2	0.9955	-32.00	-40.00	0.00	-0.00	0
17	3	0.9060	12.62	0.09	2.83	1.10	0
18	0	0.9974	-32.00	-40.00	-0.00	-0.00	0
18	1	0.9957	-32.00	-40.00	0.00	-0.00	0
18	2	0.7993	13.21	0.08	2.78	1.07	0
19	0	0.9972	-32.00	-40.00	-0.00	-0.00	0
19	1	0.9953	-32.00	-40.00	-0.00	-0.00	0
19	2	0.8439	13.35	0.07	2.76	1.07	0
20	0	0.9975	-32.00	-40.00	-0.00	-0.00	0
20	1	0.9955	-32.00	-40.00	-0.00	-0.00	0
20	2	0.8717	13.36	0.07	2.79	1.08	0
21	0	0.9974	-32.00	-40.00	-0.00	-0.00	0
21	1	0.9952	-32.00	-40.00	-0.00	-0.00	0
21	2	0.8004	13.83	0.09	2.81	1.08	0
22	0	0.9971	-32.00	-40.00	-0.00	-0.00	0
22	1	0.8620	14.27	0.10	2.79	1.08	0
23	0	0.9973	-32.00	-40.00	-0.00	-0.00	0
23	1	0.9949	-32.00	-40.00	-0.00	-0.00	0
23	2	0.9120	14.41	0.11	2.83	1.09	0
24	0	0.9978	-32.00	-40.00	-0.00	-0.00	0
24	1	0.9972	-32.00	-40.00	0.00	-0.00	0
24	2	0.9949	-32.00	-40.00	-0.00	-0.00	0
24	3	0.8859	14.63	0.11	2.83	1.09	0
25	0	0.9979	-32.00	-40.00	-0.00	-0.00	0
25	1	0.9974	-32.00	-40.00	-0.00	-0.00	0
25	2	0.9949	-32.00	-40.00	-0.00	-0.00	0
25	3	0.8885	14.62	0.11	2.83	1.09	0
26	0	0.9975	-32.00	-40.00	-0.00	-0.00	0
26	1	0.9974	-32.00	-40.00	-0.00	-0.00	0
26	2	0.9954	-32.00	-40.00	-0.00	-0.00	0
26	3	0.8756	14.74	0.08	2.79	1.08	0
27	0	0.9978	-32.00	-40.00	0.00	0.00	0
27	1	0.9971	-32.00	-40.00	0.00	-0.00	0
27	2	0.9950	-32.00	-40.00	-0.00	-0.00	0
27	3	0.8287	14.81	0.11	2.81	1.08	0
28	0	0.9979	-32.00	-40.00	-0.00	-0.00	0
28	1	0.9968	-32.00	-40.00	0.00	-0.00	0
28	2	0.9950	-32.00	-40.00	-0.00	-0.00	0
28	3	0.8155	14.82	0.12	2.81	1.08	0
29	0	0.9976	-32.00	-40.00	-0.00	-0.00	0
29	1	0.9970	-32.00	-40.00	0.00	-0.00	0
29	2	0.9955	-32.00	-40.00	-0.00	-0.00	0
29	3	0.8605	15.27	0.11	2.77	1.07	0
30	0	0.9978	-32.00	-40.00	-0.00	-0.00	0
30	1	0.9970	-32.00	-40.00	0.00	-0.00	0
30	2	0.9961	-32.00	-40.00	-0.00	-0.00	0
30	3	0.8511	15.28	0.15	2.77	1.07	0
31	0	0.9978	-32.00	-40.00	-0.00	-0.00	0
31	1	0.9969	-32.00	-40.00	0.00	-0.00	0
31	2	0.9967	-32.00	-40.00	-0.00	-0.00	0
31	3	0.8544	15.29	0.15	2.77	1.07	0
31	4	0.3212	38.50	0.65	2.51	1.00	0
32	0	0.9980	-32.00	-40.00	-0.00	-0.00	0
32	1	0.9971	-32.00	-40.00	-0.00	-0.00	0
32	2	0.9971	-32.00	-40.00	-0.00	-0.00	0
32	3	0.8783	14.73	0.25	2.79	1.08	0
33	0	0.9978	-32.00	-40.00	-0.00	-0.00	0
33	1	0.9967	-32.00	-40.00	-0.00	-0.00	0
33	2	0.8428	14.80	0.27	2.81	1.09	0
34	0	0.9977	-32.00	-40.00	-0.00	-0.00	0
34	1	0.9971	-32.00	-40.00	0.00	-0.00	0
34	2	0.9969	-32.00	-40.00	-0.00	-0.00	0
34	3	0.8804	15.44	0.32	2.78	1.08	0
34	4	0.3225	36.51	0.86	2.46	0.98	0
35	0	0.9976	-32.00	-40.00	-0.00	-0.00	0
35	1	0.9968	-32.00	-40.00	0.00	-0.00	0
35	2	0.9967	-32.00	-40.00	-0.00	-0.00	0
35	3	0.8838	15.56	0.30	2.82	1.09	0
35	4	0.3602	37.45	0.88	2.46	0.98	0
36	0	0.9973	-32.00	-40.00	-0.00	-0.00	0
36	1	0.9971	-32.00	-40.00	0.00	-0.00	0
36	2	0.9958	-32.00	-40.00	-0.00	-0.00	0
36	3	0.8983	15.49	0.28	2.82	1.09	0
36	4	0.3943	37.45	0.84	2.46	0.98	0
37	0	0.9976	-32.00	-40.00	0.00	-0.00	0
37	1	0.9968	-32.00	-40.00	0.00	-0.00	0
37	2	0.9005	15.38	0.29	2.82	1.09	0
37	3	0.3699	37.46	0.80	2.47	0.99	0
38	0	0.9979	-32.00	-40.00	0.00	-0.00	0
38	1	0.9971	-32.00	-40.00	0.00	-0.00	0
38	2	0.9958	-32.00	-40.00	-0.00	-0.00	0
38	3	0.9080	15.51	0.31	2.81	1.08	0
39	0	0.9977	-32.00	-40.00	0.00	-0.00	0
39	1	0.9970	-32.00	-40.00	0.00	-0.00	0
39	2	0.9961	-32.00	-40.00	-0.00	-0.00	0
39	3	0.8782	15.38	0.25	2.82	1.09	0
39	4	0.3325	36.48	0.76	2.46	0.98	0
40	0	0.9976	-32.00	-40.00	0.00	-0.00	0
40	1	0.9969	-32.00	-40.00	0.00	-0.00	0
40	2	0.9959	-32.00	-40.00	-0.00	-0.00	0
40	3	0.8647	15.42	0.24	2.76	1.07	0
41	0	0.9977	-32.00	-40.00	0.00	-0.00	0
41	1	0.9974	-32.00	-40.00	0.00	-0.00	0
41	2	0.9957	-32.00	-40.00	-0.00	-0.00	0
41	3	0.8494	15.36	0.17	2.77	1.08	0
42	0	0.9977	-32.00	-40.00	-0.00	-0.00	0
42	1	0.9956	-32.00	-40.00	-0.00	-0.00	0
42	2	0.8576	15.30	0.18	2.77	1.07	0
43	0	0.9979	-32.00	-40.00	-0.00	-0.00	0
43	1	0.9974	-32.00	-40.00	0.00	-0.00	0
43	2	0.9956	-32.00	-40.00	-0.00	-0.00	0
43	3	0.8556	15.38	0.11	2.77	1.07	0
44	0	0.9976	-32.00	-40.00	-0.00	-0.00	0
44	1	0.9968	-32.00	-40.00	0.00	-0.00	0
44	2	0.8014	15.22	0.09	2.77	1.07	0
44	3	0.3124	37.49	0.34	2.50	0.99	0
45	0	0.9972	-32.00	-40.00	0.00	-0.00	0
45	1	0.9967	-32.00	-40.00	0.00	-0.00	0
45	2	0.8110	15.23	0.07	2.79	1.08	0
46	0	0.9973	-32.00	-40.00	0.00	-0.00	0
46	1	0.9969	-32.00	-40.00	0.00	-0.00	0
46	2	0.7892	14.73	0.05	2.77	1.07	0
47	0	0.9972	-32.00	-40.00	0.00	-0.00	0
47	1	0.9971	-32.00	-40.00	0.00	-0.00	0
47	2	0.9949	-32.00	-40.00	-0.00	-0.00	0
47	3	0.7832	14.67	-0.05	2.76	1.06	0
48	0	0.9971	-32.00	-40.00	-0.00	-0.00	0
48	1	0.9962	-32.00	-40.00	0.00	-0.00	0
48	2	0.8263	14.51	-0.04	2.74	1.05	0
49	0	0.9973	-32.00	-40.00	-0.00	-0.00	0
49	1	0.9968	-32.00	-40.00	0.00	-0.00	0
49	2	0.8648	14.47	-0.07	2.77	1.07	0
50	0	0.9971	-32.00	-40.00	-0.00	-0.00	0
50	1	0.9967	-32.00	-40.00	0.00	-0.00	0
50	2	0.8727	14.39	-0.06	2.75	1.06	0
51	0	0.9969	-32.00	-40.00	0.00	-0.00	0
51	1	0.9962	-32.00	-40.00	0.00	-0.00	0
51	2	0.8258	14.43	0.05	2.81	1.09	0
51	3	0.3043	36.50	0.20	2.49	0.99	0
52	0	0.9970	-32.00	-40.00	0.00	-0.00	0
52	1	0.9962	-32.00	-40.00	0.00	-0.00	0
52	2	0.8761	14.33	0.08	2.81	1.09	0
53	0	0.9969	-32.00	-40.00	0.00	-0.00	0
53	1	0.9964	-32.00	-40.00	0.00	-0.00	0
53	2	0.8768	14.27	0.09	2.81	1.09	0
54	0	0.9969	-32.00	-40.00	-0.00	-0.00	0
54	1	0.9963	-32.00	-40.00	0.00	-0.00	0
54	2	0.8625	14.24	0.10	2.81	1.07	0
55	0	0.9973	-32.00	-40.00	0.00	-0.00	0
55	1	0.9967	-32.00	-40.00	0.00	-0.00	0
55	2	0.8772	14.26	0.12	2.80	1.08	0
56	0	0.9975	-32.00	-40.00	-0.00	-0.00	0
56	1	0.9968	-32.00	-40.00	0.00	-0.00	0
56	2	0.9944	-32.00	-40.00	-0.00	-0.00	0
56	3	0.9025	14.50	0.10	2.83	1.09	0
57	0	0.9979	-32.00	-40.00	-0.00	-0.00	0
57	1	0.9977	-32.00	-40.00	0.00	0.00	0
57	2	0.8657	14.28	0.09	2.80	1.07	0
58	0	0.9977	-32.00	-40.00	-0.00	-0.00	0
58	1	0.9971	-32.00	-40.00	0.00	-0.00	0
58	2	0.8857	14.39	0.08	2.82	1.09	0
59	0	0.9974	-32.00	-40.00	-0.00	-0.00	0
59	1	0.9973	-32.00	-40.00	0.00	-0.00	0
59	2	0.8783	14.41	0.07	2.80	1.08	0
59	3	0.3103	36.54	0.44	2.51	0.99	0
60	0	0.9978	-32.00	-40.00	-0.00	-0.00	0
60	1	0.9966	-32.00	-40.00	0.00	-0.00	0
60	2	0.8791	14.37	0.08	2.82	1.09	0
61	0	0.9970	-32.00	-40.00	-0.00	-0.00	0
61	1	0.8208	14.34	0.06	2.80	1.09	0
62	0	0.9970	-32.00	-40.00	0.00	-0.00	0
62	1	0.9942	-32.00	-40.00	-0.00	-0.00	0
62	2	0.8008	14.45	0.05	2.81	1.09	0
63	0	0.9969	-32.00	-40.00	0.00	-0.00	0
63	1	0.9940	-32.00	-40.00	0.00	-0.00	0
63	2	0.8422	14.46	-0.04	2.77	1.07	0
64	0	0.9968	-32.00	-40.00	0.00	-0.00	0
64	1	0.9937	-32.00	-40.00	-0.00	-0.00	0
64	2	0.8591	14.46	-0.05	2.78	1.07	0
65	0	0.9967	-32.00	-40.00	0.00	-0.00	0
65	1	0.9942	-32.00	-40.00	-0.00	-0.00	0
65	2	0.8385	14.68	-0.09	2.79	1.07	0
65	3	0.3055	37.48	-0.18	2.44	0.96	0
66	0	0.9966	-32.00	-40.00	0.00	-0.00	0
66	1	0.9937	-32.00	-40.00	-0.00	-0.00	0
66	2	0.8608	14.52	-0.08	2.78	1.08	0
67	0	0.9965	-32.00	-40.00	0.00	-0.00	0
67	1	0.9964	-32.00	-40.00	-0.00	-0.00	0
67	2	0.9933	-32.00	-40.00	-0.00	-0.00	0
67	3	0.8696	14.46	-0.07	2.78	1.07	0
68	0	0.9969	-32.00	-40.00	-0.00	-0.00	0
68	1	0.9961	-32.00	-40.00	0.00	-0.00	0
68	2	0.9936	-32.00	-40.00	-0.00	-0.00	0
68	3	0.8115	14.50	-0.04	2.77	1.06	0
69	0	0.9969	-32.00	-40.00	-0.00	-0.00	0
69	1	0.9966	-32.00	-40.00	0.00	-0.00	0
69	2	0.8288	14.41	0.04	2.81	1.08	0
70	0	0.9971	-32.00	-40.00	-0.00	-0.00	0
70	1	0.9967	-32.00	-40.00	0.00	-0.00	0
70	2	0.8811	14.45	0.06	2.81	1.08	0
71	0	0.9969	-32.00	-40.00	-0.00	-0.00	0
71	1	0.9967	-32.00	-40.00	0.00	-0.00	0
71	2	0.8951	14.44	0.09	2.79	1.07	0
72	0	0.9970	-32.00	-40.00	-0.00	-0.00	0
72	1	0.9965	-32.00	-40.00	0.00	-0.00	0
72	2	0.9039	14.50	0.09	2.78	1.07	0
73	0	0.9974	-32.00	-40.00	-0.00	-0.00	0
73	1	0.9965	-32.00	-40.00	0.00	-0.00	0
73	2	0.9079	14.50	0.08	2.79	1.07	0
73	3	0.3475	36.55	0.51	2.52	1.00	0
74	0	0.9974	-32.00	-40.00	-0.00	-0.00	0
74	1	0.9940	-32.00	-40.00	-0.00	-0.00	0
74	2	0.9122	14.48	0.09	2.79	1.07	0
74	3	0.3382	37.52	0.62	2.57	1.01	0
75	0	0.9981	-32.00	-40.00	-0.00	-0.00	0
75	1	0.9974	-32.00	-40.00	0.00	-0.00	0
75	2	0.9937	-32.00	-40.00	-0.00	-0.00	0
75	3	0.8828	14.69	0.08	2.78	1.06	0
76	0	0.9982	-32.00	-40.00	-0.00	-0.00	0
76	1	0.9974	-32.00	-40.00	0.00	-0.00	0
76	2	0.9937	-32.00	-40.00	-0.00	-0.00	0
76	3	0.8817	14.42	0.08	2.79	1.07	0
77	0	0.9982	-32.00	-40.00	0.00	-0.00	0
77	1	0.9969	-32.00	-40.00	0.00	-0.00	0
77	2	0.9943	-32.00	-40.00	-0.00	-0.00	0
77	3	0.8577	14.54	0.07	2.79	1.07	0
77	4	0.3213	37.53	0.33	2.50	0.99	0
78	0	0.9973	-32.00	-40.00	-0.00	-0.00	0
78	1	0.9969	-32.00	-40.00	-0.00	-0.00	0
78	2	0.9942	-32.00	-40.00	-0.00	-0.00	0
78	3	0.7811	14.64	-0.06	2.76	1.06	0
79	0	0.9978	-32.00	-40.00	-0.00	-0.00	0
79	1	0.9972	-32.00	-40.00	-0.00	-0.00	0
79	2	0.9940	-32.00	-40.00	-0.00	-0.00	0
79	3	0.8547	14.34	-0.07	2.77	1.07	0
80	0	0.9981	-32.00	-40.00	-0.00	-0.00	0
80	1	0.9971	-32.00	-40.00	-0.00	-0.00	0
80	2	0.9941	-32.00	-40.00	-0.00	-0.00	0
80	3	0.8836	14.39	-0.12	2.75	1.06	0
81	0	0.9977	-32.00	-40.00	-0.00	-0.00	0
81	1	0.9965	-32.00	-40.00	-0.00	-0.00	0
81	2	0.8618	14.58	-0.12	2.78	1.07	0
82	0	0.9973	-32.00	-40.00	-0.00	-0.00	0
82	1	0.9966	-32.00	-40.00	-0.00	-0.00	0
82	2	0.9941	-32.00	-40.00	-0.00	-0.00	0
82	3	0.7908	15.23	-0.24	2.77	1.07	0
83	0	0.9972	-32.00	-40.00	-0.00	-0.00	0
83	1	0.9967	-32.00	-40.00	-0.00	-0.00	0
83	2	0.9940	-32.00	-40.00	-0.00	-0.00	0
83	3	0.7823	15.16	-0.15	2.78	1.07	0
84	0	0.9975	-32.00	-40.00	-0.00	-0.00	0
84	1	0.9965	-32.00	-40.00	0.00	-0.00	0
84	2	0.9945	-32.00	-40.00	-0.00	-0.00	0
84	3	0.7926	14.81	-0.11	2.76	1.06	0
85	0	0.9977	-32.00	-40.00	0.00	0.00	0
85	1	0.9962	-32.00	-40.00	0.00	-0.00	0
85	2	0.9944	-32.00	-40.00	-0.00	-0.00	0
85	3	0.7297	15.19	-0.07	2.76	1.07	0
86	0	0.9973	-32.00	-40.00	-0.00	-0.00	0
86	1	0.9969	-32.00	-40.00	0.00	-0.00	0
86	2	0.9940	-32.00	-40.00	-0.00	-0.00	0
86	3	0.7271	15.20	0.05	2.79	1.07	0
86	4	0.3181	36.53	0.35	2.49	0.98	0
87	0	0.9972	-32.00	-40.00	0.00	-0.00	0
87	1	0.9967	-32.00	-40.00	0.00	-0.00	0
87	2	0.9943	-32.00	-40.00	-0.00	-0.00	0
87	3	0.8104	15.19	0.07	2.79	1.08	0
87	4	0.3672	-4.40	-31.68	2.48	1.01	0
87	5	0.3258	36.54	0.44	2.50	0.99	0
88	0	0.9970	-32.00	-40.00	0.00	0.00	0
88	1	0.9967	-32.00	-40.00	0.00	-0.00	0
88	2	0.9943	-32.00	-40.00	-0.00	-0.00	0
88	3	0.7555	15.13	0.07	2.81	1.09	0
88	4	0.3547	-4.54	-31.73	2.47	1.01	0
88	5	0.3332	37.50	0.45	2.50	0.99	0
89	0	0.9973	-32.00	-40.00	0.00	-0.00	0
89	1	0.9968	-32.00	-40.00	0.00	-0.00	0
89	2	0.9940	-32.00	-40.00	-0.00	-0.00	0
89	3	0.7456	14.84	0.07	2.79	1.08	0
89	4	0.3141	37.53	0.45	2.52	0.99	0
90	0	0.9977	-32.00	-40.00	-0.00	-0.00	0
90	1	0.9970	-32.00	-40.00	0.00	-0.00	0
90	2	0.9951	-32.00	-40.00	-0.00	-0.00	0
90	3	0.7988	15.17	0.07	2.79	1.08	0
90	4	0.3397	37.53	0.41	2.51	0.99	0
91	0	0.9976	-32.00	-40.00	-0.00	-0.00	0
91	1	0.9968	-32.00	-40.00	0.00	-0.00	0
91	2	0.7979	15.18	0.07	2.77	1.07	0
91	3	0.3288	37.55	0.26	2.51	0.99	0
91	4	0.3084	-7.41	-31.65	2.46	1.01	0
92	0	0.9981	-32.00	-40.00	-0.00	-0.00	0
92	1	0.9950	-32.00	-40.00	-0.00	-0.00	0
92	2	0.6842	14.85	0.05	2.79	1.08	0
92	3	0.3771	36.52	0.29	2.50	0.98	0
93	0	0.9984	-32.00	-40.00	-0.00	-0.00	0
93	1	0.9971	-32.00	-40.00	0.00	-0.00	0
93	2	0.6675	15.18	-0.06	2.77	1.07	0
94	0	0.9980	-32.00	-40.00	-0.00	-0.00	0
94	1	0.8029	14.74	-0.09	2.77	1.06	0
94	2	0.3452	-7.61	-31.57	2.45	1.00	0
94	3	0.3063	36.52	0.07	2.46	0.97	0
95	0	0.9979	-32.00	-40.00	-0.00	-0.00	0
95	1	0.9961	-32.00	-40.00	0.00	-0.00	0
95	2	0.9938	-32.00	-40.00	-0.00	-0.00	0
95	3	0.7524	14.83	-0.11	2.75	1.06	0
96	0	0.9980	-32.00	-40.00	-0.00	-0.00	0
96	1	0.9939	-32.00	-40.00	0.00	-0.00	0
96	2	0.8761	15.39	-0.14	2.76	1.06	0
97	0	0.9977	-32.00	-40.00	-0.00	-0.00	0
97	1	0.9937	-32.00	-40.00	-0.00	-0.00	0
97	2	0.8826	15.43	-0.20	2.76	1.06	0
98	0	0.9971	-32.00	-40.00	-0.00	-0.00	0
98	1	0.9967	-32.00	-40.00	-0.00	-0.00	0
98	2	0.9939	-32.00	-40.00	0.00	-0.00	0
98	3	0.9074	15.37	-0.21	2.79	1.08	0
98	4	0.3346	-6.48	-31.71	2.46	0.99	0
98	5	0.3089	39.47	-0.18	2.48	0.98	0
99	0	0.9973	-32.00	-40.00	0.00	-0.00	0
99	1	0.9970	-32.00	-40.00	-0.00	-0.00	0
99	2	0.9943	-32.00	-40.00	0.00	-0.00	0
99	3	0.8557	15.62	-0.14	2.76	1.06	0
100	0	0.9972	-32.00	-40.00	0.00	0.00	0
100	1	0.9971	-32.00	-40.00	-0.00	-0.00	0
100	2	0.9946	-32.00	-40.00	-0.00	-0.00	0
100	3	0.8384	15.64	-0.18	2.74	1.06	0
100	4	0.4030	-6.39	-31.60	2.49	1.00	0
100	5	0.3465	37.51	0.15	2.50	0.99	0
101	0	0.9974	-32.00	-40.00	0.00	0.00	0
101	1	0.9968	-32.00	-40.00	-0.00	-0.00	0
