step	score	x	y	w	h	class
0	0.0000					
1	0.7453	9.57	0.04	2.83	1.10	0
2	0.7768	9.49	0.02	2.80	1.08	0
3	0.7955	9.45	0.05	2.81	1.09	0
4	0.8152	9.80	0.08	2.84	1.10	0
5	0.7381	9.88	0.07	2.82	1.08	0
6	0.8871	10.28	0.08	2.78	1.06	0
7	0.9113	10.66	0.08	2.82	1.08	0
8	0.8633	10.81	0.08	2.85	1.10	0
9	0.7587	11.11	0.08	2.85	1.11	0
10	0.8623	11.24	0.07	2.85	1.11	0
11	0.8893	11.42	0.06	2.84	1.10	0
12	0.8802	11.75	0.07	2.82	1.09	0
13	0.8191	11.86	0.08	2.80	1.08	0
14	0.8314	12.17	0.07	2.86	1.11	0
15	0.8791	12.26	0.09	2.87	1.11	0
16	0.9007	12.49	0.08	2.85	1.11	0
17	0.9060	12.62	0.09	2.83	1.10	0
18	0.7993	13.21	0.08	2.78	1.07	0
19	0.8439	13.35	0.07	2.76	1.07	0
20	0.8717	13.36	0.07	2.79	1.08	0
21	0.8004	13.83	0.09	2.81	1.08	0
22	0.8620	14.27	0.10	2.79	1.08	0
23	0.9120	14.41	0.11	2.83	1.09	0
24	0.8859	14.63	0.11	2.83	1.09	0
25	0.8885	14.62	0.11	2.83	1.09	0
26	0.8756	14.74	0.08	2.79	1.08	0
27	0.8287	14.81	0.11	2.81	1.08	0
28	0.8155	14.82	0.12	2.81	1.08	0
29	0.8605	15.27	0.11	2.77	1.07	0
30	0.8511	15.28	0.15	2.77	1.07	0
31	0.8544	15.29	0.15	2.77	1.07	0
32	0.8783	14.73	0.25	2.79	1.08	0
33	0.8428	14.80	0.27	2.81	1.09	0
34	0.8804	15.44	0.32	2.78	1.08	0
35	0.8838	15.56	0.30	2.82	1.09	0
36	0.8983	15.49	0.28	2.82	1.09	0
37	0.9005	15.38	0.29	2.82	1.09	0
38	0.9080	15.51	0.31	2.81	1.08	0
39	0.8782	15.38	0.25	2.82	1.09	0
40	0.8647	15.42	0.24	2.76	1.07	0
41	0.8494	15.36	0.17	2.77	1.08	0
42	0.8576	15.30	0.18	2.77	1.07	0
43	0.8556	15.38	0.11	2.77	1.07	0
44	0.8014	15.22	0.09	2.77	1.07	0
45	0.8110	15.23	0.07	2.79	1.08	0
46	0.7892	14.73	0.05	2.77	1.07	0
47	0.7832	14.67	-0.05	2.76	1.06	0
48	0.8263	14.51	-0.04	2.74	1.05	0
49	0.8648	14.47	-0.07	2.77	1.07	0
50	0.8727	14.39	-0.06	2.75	1.06	0
51	0.8258	14.43	0.05	2.81	1.09	0
52	0.8761	14.33	0.08	2.81	1.09	0
53	0.8768	14.27	0.09	2.81	1.09	0
54	0.8625	14.24	0.10	2.81	1.07	0
55	0.8772	14.26	0.12	2.80	1.08	0
56	0.9025	14.50	0.10	2.83	1.09	0
57	0.8657	14.28	0.09	2.80	1.07	0
58	0.8857	14.39	0.08	2.82	1.09	0
59	0.8783	14.41	0.07	2.80	1.08	0
60	0.8791	14.37	0.08	2.82	1.09	0
61	0.8208	14.34	0.06	2.80	1.09	0
62	0.8008	14.45	0.05	2.81	1.09	0
63	0.8422	14.46	-0.04	2.77	1.07	0
64	0.8591	14.46	-0.05	2.78	1.07	0
65	0.8385	14.68	-0.09	2.79	1.07	0
66	0.8608	14.52	-0.08	2.78	1.08	0
67	0.8696	14.46	-0.07	2.78	1.07	0
68	0.8115	14.50	-0.04	2.77	1.06	0
69	0.8288	14.41	0.04	2.81	1.08	0
70	0.8811	14.45	0.06	2.81	1.08	0
71	0.8951	14.44	0.09	2.79	1.07	0
72	0.9039	14.50	0.09	2.78	1.07	0
73	0.9079	14.50	0.08	2.79	1.07	0
74	0.9122	14.48	0.09	2.79	1.07	0
75	0.8828	14.69	0.08	2.78	1.06	0
76	0.8817	14.42	0.08	2.79	1.07	0
77	0.8577	14.54	0.07	2.79	1.07	0
78	0.7811	14.64	-0.06	2.76	1.06	0
79	0.8547	14.34	-0.07	2.77	1.07	0
80	0.8836	14.39	-0.12	2.75	1.06	0
81	0.8618	14.58	-0.12	2.78	1.07	0
82	0.7908	15.23	-0.24	2.77	1.07	0
83	0.7823	15.16	-0.15	2.78	1.07	0
84	0.7926	14.81	-0.11	2.76	1.06	0
85	0.7297	15.19	-0.07	2.76	1.07	0
86	0.7271	15.20	0.05	2.79	1.07	0
87	0.8104	15.19	0.07	2.79	1.08	0
88	0.7555	15.13	0.07	2.81	1.09	0
89	0.7456	14.84	0.07	2.79	1.08	0
90	0.7988	15.17	0.07	2.79	1.08	0
91	0.7979	15.18	0.07	2.77	1.07	0
92	0.6842	14.85	0.05	2.79	1.08	0
93	0.6675	15.18	-0.06	2.77	1.07	0
94	0.8029	14.74	-0.09	2.77	1.06	0
95	0.7524	14.83	-0.11	2.75	1.06	0
96	0.8761	15.39	-0.14	2.76	1.06	0
97	0.8826	15.43	-0.20	2.76	1.06	0
98	0.9074	15.37	-0.21	2.79	1.08	0
99	0.8557	15.62	-0.14	2.76	1.06	0
100	0.8384	15.64	-0.18	2.74	1.06	0
101	0.8054	15.71	-0.12	2.75	1.06	0
102	0.7894	15.77	0.06	2.80	1.08	0
103	0.8395	15.78	0.08	2.82	1.09	0
104	0.8308	15.61	0.06	2.77	1.06	0
105	0.7762	15.64	0.05	2.77	1.06	0
106	0.8359	15.69	0.07	2.78	1.07	0
107	0.8265	15.59	0.07	2.78	1.07	0
108	0.7687	15.77	-0.11	2.74	1.05	0
109	0.7461	15.73	-0.11	2.77	1.06	0
110	0.8845	16.32	-0.15	2.77	1.07	0
111	0.8672	16.27	-0.16	2.77	1.07	0
112	0.9003	16.37	-0.32	2.76	1.06	0
113	0.9011	16.40	-0.16	2.78	1.07	0
114	0.8960	16.40	-0.13	2.78	1.07	0
115	0.8397	16.24	-0.20	2.77	1.06	0
116	0.7436	16.13	-0.16	2.77	1.06	0
117	0.8370	16.36	-0.10	2.76	1.06	0
118	0.8324	16.53	0.05	2.79	1.08	0
119	0.8352	16.58	0.06	2.79	1.08	0
120	0.8215	16.54	0.06	2.79	1.08	0
121	0.7910	16.28	-0.11	2.76	1.06	0
122	0.8332	16.50	0.05	2.79	1.08	0
123	0.7813	16.26	-0.10	2.76	1.06	0
124	0.8902	16.36	-0.22	2.76	1.06	0
125	0.8868	16.59	-0.29	2.77	1.06	0
126	0.8983	16.47	-0.34	2.77	1.06	0
127	0.8958	16.57	-0.24	2.78	1.07	0
128	0.8572	16.75	-0.36	2.76	1.06	0
129	0.8343	16.81	-0.27	2.76	1.06	0
130	0.8749	16.68	-0.21	2.77	1.07	0
131	0.9033	16.38	-0.17	2.75	1.05	0
132	0.8896	16.45	-0.16	2.75	1.05	0
133	0.7928	16.74	-0.14	2.76	1.06	0
134	0.7637	16.42	0.05	2.78	1.07	0
135	0.7737	16.57	0.03	2.74	1.05	0
136	0.7182	16.63	0.04	2.77	1.07	0
137	0.8997	16.45	-0.18	2.76	1.06	0
138	0.8798	16.62	-0.27	2.76	1.06	0
139	0.8589	16.77	-0.30	2.76	1.06	0
140	0.8673	16.71	-0.27	2.75	1.06	0
141	0.8921	16.61	-0.38	2.75	1.06	0
142	0.8934	16.72	-0.47	2.74	1.05	0
143	0.8302	16.80	-0.43	2.75	1.05	0
144	0.8905	16.70	-0.40	2.75	1.05	0
145	0.9020	16.48	-0.31	2.75	1.06	0
146	0.8627	17.25	-0.19	2.78	1.07	0
147	0.8956	17.32	-0.16	2.78	1.07	0
148	0.8742	17.27	-0.14	2.78	1.07	0
149	0.8287	17.19	-0.16	2.79	1.08	0
150	0.8859	17.28	-0.17	2.78	1.07	0
151	0.8496	17.23	-0.13	2.79	1.08	0
152	0.7993	17.21	-0.11	2.80	1.09	0
153	0.8188	16.77	-0.19	2.76	1.06	0
154	0.8811	17.23	-0.23	2.79	1.09	0
155	0.9013	17.29	-0.32	2.79	1.08	0
156	0.9089	17.32	-0.38	2.80	1.09	0
157	0.9049	17.34	-0.40	2.80	1.09	0
158	0.8879	17.25	-0.39	2.79	1.08	0
159	0.9103	17.38	-0.41	2.79	1.08	0
160	0.9196	17.38	-0.33	2.80	1.09	0
161	0.9109	17.45	-0.23	2.79	1.08	0
162	0.9221	17.40	-0.21	2.79	1.08	0
163	0.9257	17.35	-0.23	2.79	1.08	0
164	0.9192	17.35	-0.22	2.78	1.08	0
165	0.8828	17.60	-0.20	2.79	1.08	0
166	0.8817	17.31	-0.16	2.75	1.05	0
167	0.9263	17.40	-0.21	2.79	1.08	0
168	0.9235	17.37	-0.24	2.80	1.08	0
169	0.9157	17.54	-0.32	2.79	1.08	0
170	0.9152	17.52	-0.29	2.79	1.08	0
171	0.9199	17.60	-0.42	2.80	1.08	0
172	0.9064	17.41	-0.28	2.78	1.06	0
173	0.9024	17.44	-0.29	2.78	1.07	0
174	0.9079	17.38	-0.41	2.75	1.05	0
175	0.9003	17.64	-0.43	2.80	1.08	0
176	0.8824	17.39	-0.45	2.74	1.05	0
177	0.8168	17.76	-0.39	2.76	1.06	0
178	0.7834	17.71	-0.46	2.76	1.06	0
179	0.8711	17.65	-0.36	2.78	1.07	0
180	0.8789	17.74	-0.59	2.78	1.07	0
181	0.8747	17.47	-0.53	2.72	1.04	0
182	0.8427	17.73	-0.64	2.71	1.04	0
183	0.8710	17.62	-0.60	2.72	1.04	0
184	0.8870	17.58	-0.60	2.71	1.04	0
185	0.8607	17.74	-0.63	2.71	1.04	0
186	0.8354	18.21	-0.66	2.79	1.08	0
187	0.8257	18.22	-0.70	2.80	1.08	0
188	0.8865	18.38	-0.58	2.80	1.08	0
189	0.8778	18.30	-0.60	2.80	1.08	0
190	0.8482	18.17	-0.51	2.80	1.09	0
191	0.8716	18.24	-0.48	2.80	1.08	0
192	0.8441	18.17	-0.41	2.80	1.08	0
193	0.8198	17.76	-0.64	2.71	1.05	0
194	0.9047	18.41	-0.40	2.80	1.08	0
195	0.8956	18.34	-0.43	2.81	1.09	0
196	0.8892	18.36	-0.55	2.80	1.08	0
197	0.8685	18.31	-0.61	2.80	1.08	0
198	0.8177	18.22	-0.68	2.80	1.08	0
199	0.8719	18.35	-0.58	2.81	1.09	0
200	0.8842	18.40	-0.62	2.81	1.09	0
201	0.8821	18.41	-0.68	2.82	1.09	0
202	0.8765	18.36	-0.71	2.84	1.10	0
203	0.8717	18.46	-0.73	2.81	1.09	0
204	0.8504	18.57	-0.75	2.81	1.08	0
205	0.8708	18.57	-0.73	2.82	1.09	0
206	0.8731	18.53	-0.69	2.82	1.09	0
207	0.8649	18.63	-0.66	2.82	1.09	0
208	0.8810	18.47	-0.66	2.81	1.09	0
209	0.8396	18.19	-0.65	2.86	1.10	0
210	0.8632	18.29	-0.62	2.83	1.10	0
211	0.8478	18.20	-0.63	2.85	1.10	0
212	0.8553	17.74	-0.68	2.84	1.10	0
213	0.8716	17.66	-0.71	2.83	1.10	0
214	0.8268	17.40	-0.67	2.84	1.11	0
215	0.8023	17.38	-0.72	2.83	1.10	0
216	0.7975	16.75	-0.68	2.77	1.07	0
217	0.7445	17.45	-0.82	2.81	1.10	0
218	0.7774	17.38	-0.73	2.79	1.07	0
219	0.8154	17.54	-0.60	2.81	1.10	0
220	0.7547	17.19	-0.58	2.78	1.07	0
221	0.7710	16.79	-0.52	2.79	1.09	0
