tick,sim_time_s,throttle,steer,brake
156,7.8,0.0,0.0687,0.0
157,7.85,0.0242,0.0645,0.0
158,7.9,0.0242,0.0748,0.0
159,7.95,0.0242,0.1001,0.0
160,8.0,0.115,0.1182,0.0
161,8.05,0.0095,0.1092,0.0
162,8.1,0.75,0.1017,0.0
163,8.15,0.3457,0.1071,0.0
164,8.2,0.75,0.1048,0.0
165,8.25,0.75,0.1201,0.0
166,8.3,0.1892,0.1209,0.0
167,8.35,0.75,0.0931,0.0
168,8.4,0.75,0.1108,0.0
169,8.45,0.0,0.122,0.0
170,8.5,0.0462,0.114,0.0
171,8.55,0.0437,0.1082,0.0
172,8.6,0.0401,0.1197,0.0
173,8.65,0.75,0.1368,0.0
174,8.7,0.0918,0.1056,0.0
175,8.75,0.75,0.0887,0.0
176,8.8,0.75,0.102,0.0
177,8.85,0.75,0.1003,0.0
178,8.9,0.75,0.0903,0.0
179,8.95,0.75,0.0747,0.0
180,9.0,0.75,0.0874,0.0
181,9.05,0.75,0.0786,0.0
182,9.1,0.75,0.0828,0.0
183,9.15,0.75,0.0717,0.0
184,9.2,0.75,0.0707,0.0
185,9.25,0.75,0.0591,0.0
186,9.3,0.75,0.0425,0.0
187,9.35,0.75,0.0313,0.0
188,9.4,0.75,0.0226,0.0
189,9.45,0.75,0.0147,0.0
190,9.5,0.75,0.0202,0.0
191,9.55,0.75,0.0073,0.0
192,9.6,0.75,0.0017,0.0
193,9.65,0.75,-0.0117,0.0
194,9.7,0.6623,-0.0227,0.0
195,9.75,0.0,-0.0234,0.0
196,9.8,0.1092,-0.0299,0.0
197,9.85,0.103,-0.033,0.0
198,9.9,0.0967,-0.0402,0.0
199,9.95,0.0905,-0.042,0.0
200,10.0,0.0842,-0.0468,0.0
201,10.05,0.078,-0.0531,0.0
202,10.1,0.0717,-0.052,0.0
203,10.15,0.0655,-0.0501,0.0
204,10.2,0.0592,-0.0519,0.0
205,10.25,0.053,-0.0597,0.0
206,10.3,0.0,-0.0058,1.0
207,10.35,0.0,-0.0162,1.0
208,10.4,0.0,-0.0161,1.0
209,10.45,0.0,-0.0158,1.0
210,10.5,0.022,-0.0665,0.0
211,10.55,0.0,-0.0069,1.0
212,10.6,0.0,-0.016,1.0
213,10.65,0.0,-0.0153,1.0
214,10.7,0.0,-0.0811,0.0
215,10.75,0.0,-0.0023,1.0
216,10.8,0.0,-0.0139,1.0
217,10.85,0.0,-0.0128,1.0
218,10.9,0.0,-0.0116,1.0
219,10.95,0.0,-0.0104,1.0
220,11.0,0.0,-0.0091,1.0
221,11.05,0.0,-0.0077,1.0
222,11.1,0.0,-0.0064,1.0
223,11.15,0.0,-0.0052,1.0
224,11.2,0.0,-0.0041,1.0
225,11.25,0.0,-0.0028,1.0
226,11.3,0.0,-0.0028,1.0
227,11.35,0.75,-0.0028,0.0
228,11.4,0.0,-0.0028,1.0
229,11.45,0.75,-0.0028,0.0
230,11.5,0.75,-0.0016,0.0
231,11.55,0.75,-0.0471,0.0
232,11.6,0.75,-0.0394,0.0
233,11.65,0.75,-0.0446,0.0
234,11.7,0.0,0.006,1.0
235,11.75,0.0,-0.0033,1.0
236,11.8,0.0,-0.0033,1.0
237,11.85,0.0,-0.0033,1.0
238,11.9,0.0,-0.0033,1.0
239,11.95,0.0,-0.0033,1.0
240,12.0,0.0,-0.0033,1.0
241,12.05,0.0,-0.0033,1.0
242,12.1,0.0,-0.0033,1.0
243,12.15,0.0,-0.0033,1.0
244,12.2,0.0,-0.0033,1.0
245,12.25,0.0,-0.0033,1.0
246,12.3,0.0,-0.0033,1.0
247,12.35,0.0,-0.0033,1.0
248,12.4,0.0,-0.0033,1.0
249,12.45,0.0,-0.0033,1.0
250,12.5,0.0,-0.0033,1.0
251,12.55,0.0,-0.0022,1.0
252,12.6,0.0,-0.0012,1.0
253,12.65,0.0,0.0,1.0
254,12.7,0.0,0.0,1.0
255,12.75,0.0,0.0,1.0
256,12.8,0.0,0.0,1.0
257,12.85,0.0,0.0,1.0
258,12.9,0.0,0.0,1.0
259,12.95,0.0,0.0,1.0
260,13.0,0.0,0.0,1.0
261,13.05,0.0,0.0,1.0
262,13.1,0.0,0.0,1.0
263,13.15,0.0,0.0,1.0
264,13.2,0.0,0.0,1.0
265,13.25,0.0,0.0,1.0
266,13.3,0.0,0.0,1.0
267,13.35,0.0,0.0,1.0
268,13.4,0.0,0.0,1.0
269,13.45,0.0,0.0,1.0
270,13.5,0.0,0.0,1.0
271,13.55,0.0,0.0,1.0
272,13.6,0.0,0.0,1.0
273,13.65,0.0,0.0,1.0
274,13.7,0.0,0.0,1.0
275,13.75,0.0,0.0,1.0
276,13.8,0.0,0.0,1.0
277,13.85,0.0,0.0,1.0
278,13.9,0.0,0.0,1.0
279,13.95,0.0,0.0,1.0
280,14.0,0.0,0.0,1.0
281,14.05,0.0,0.0,1.0
282,14.1,0.0,0.0,1.0
283,14.15,0.75,0.0,0.0
284,14.2,0.75,0.0,0.0
285,14.25,0.75,0.0,0.0
286,14.3,0.75,-0.0403,0.0
287,14.35,0.75,-0.0318,0.0
288,14.4,0.75,-0.0321,0.0
289,14.45,0.75,-0.0339,0.0
290,14.5,0.75,-0.035,0.0
291,14.55,0.75,-0.0497,0.0
292,14.6,0.75,-0.0544,0.0
293,14.65,0.75,-0.0504,0.0
294,14.7,0.75,-0.0666,0.0
295,14.75,0.75,-0.0568,0.0
296,14.8,0.75,-0.0655,0.0
297,14.85,0.75,-0.0592,0.0
298,14.9,0.75,-0.0591,0.0
299,14.95,0.75,-0.0516,0.0
