step	score	x	y	w	h	class
0	0.0000					
1	0.4279	9.45	0.17	3.19	1.21	5
2	0.4489	9.45	0.09	2.95	1.14	0
3	0.6004	9.70	0.09	2.89	1.12	0
4	0.6946	9.83	0.09	2.85	1.10	0
5	0.7395	10.21	0.16	2.80	1.08	0
6	0.7940	10.50	0.17	2.79	1.08	0
7	0.8041	10.84	0.17	2.79	1.07	0
8	0.7302	10.89	0.19	2.78	1.07	0
9	0.8161	11.30	0.16	2.78	1.06	0
10	0.8162	11.36	0.17	2.77	1.06	0
11	0.8467	11.59	0.18	2.78	1.07	0
12	0.7959	11.65	0.13	2.76	1.06	0
13	0.8066	12.29	0.11	2.77	1.06	0
14	0.8557	12.45	0.13	2.78	1.07	0
15	0.8632	12.59	0.17	2.79	1.08	0
16	0.8264	12.80	0.17	2.79	1.08	0
17	0.8539	13.29	0.16	2.79	1.07	0
18	0.8655	13.39	0.18	2.80	1.09	0
19	0.8678	13.63	0.18	2.80	1.09	0
20	0.8827	13.61	0.21	2.80	1.09	0
21	0.8527	13.78	0.22	2.78	1.08	0
22	0.8765	13.76	0.32	2.79	1.09	0
23	0.8230	14.22	0.34	2.76	1.07	0
24	0.8633	13.82	0.37	2.80	1.09	0
25	0.8078	14.15	0.38	2.81	1.09	0
26	0.8181	14.17	0.35	2.79	1.09	0
27	0.8371	14.33	0.30	2.78	1.08	0
28	0.7957	13.86	0.31	2.78	1.08	0
29	0.7960	13.85	0.37	2.78	1.07	0
30	0.8197	13.84	0.27	2.79	1.08	0
31	0.7934	13.85	0.28	2.79	1.08	0
32	0.7960	13.84	0.29	2.79	1.08	0
33	0.7893	14.25	0.18	2.77	1.07	0
34	0.8462	13.79	0.38	2.80	1.08	0
35	0.8150	13.82	0.28	2.79	1.08	0
36	0.7913	13.84	0.24	2.79	1.08	0
37	0.8391	13.73	0.18	2.78	1.08	0
38	0.7693	14.19	0.27	2.80	1.09	0
39	0.7946	14.29	0.11	2.75	1.06	0
40	0.8315	14.35	0.15	2.79	1.08	0
41	0.8444	14.44	0.18	2.79	1.08	0
42	0.8534	14.41	0.16	2.79	1.08	0
43	0.8456	14.39	0.15	2.80	1.09	0
44	0.8563	14.56	0.14	2.79	1.08	0
45	0.8576	14.72	0.16	2.79	1.08	0
46	0.8323	14.79	0.14	2.79	1.08	0
47	0.8397	14.64	0.12	2.79	1.08	0
48	0.8128	14.76	0.13	2.79	1.08	0
49	0.8103	14.78	0.10	2.79	1.08	0
50	0.7824	15.26	0.09	2.76	1.07	0
51	0.8153	15.36	0.09	2.76	1.07	0
52	0.8436	15.37	0.11	2.76	1.07	0
53	0.8552	15.47	0.12	2.76	1.07	0
54	0.8333	15.35	0.13	2.75	1.07	0
55	0.8421	15.45	0.10	2.76	1.07	0
56	0.8402	15.57	0.09	2.76	1.07	0
57	0.8218	15.36	-0.18	2.81	1.09	0
58	0.7862	15.68	0.08	2.76	1.08	0
59	0.7942	15.72	-0.20	2.80	1.08	0
60	0.7343	15.82	-0.10	2.76	1.06	0
61	0.7544	16.15	-0.29	2.79	1.08	0
62	0.8453	16.24	-0.25	2.79	1.07	0
63	0.7544	16.16	-0.22	2.79	1.08	0
64	0.8336	16.24	-0.26	2.80	1.08	0
65	0.8607	16.47	-0.29	2.78	1.07	0
66	0.8316	16.69	-0.25	2.80	1.08	0
67	0.8290	16.71	-0.32	2.77	1.07	0
68	0.8002	16.65	0.05	2.76	1.07	0
69	0.7923	16.79	0.07	2.75	1.07	0
70	0.7384	16.87	0.09	2.74	1.06	0
71	0.7619	16.87	0.11	2.75	1.06	0
72	0.8552	17.41	0.12	2.75	1.07	0
73	0.8366	17.37	0.11	2.76	1.07	0
74	0.8380	17.46	0.09	2.76	1.07	0
75	0.8348	17.66	0.09	2.75	1.07	0
