tick,sim_time_s,throttle,steer,brake
0,0.0,0.0,0.0,1.0
1,0.05,0.0,-0.294,1.0
2,0.1,0.0,-0.203,1.0
3,0.15,0.0,-0.144,1.0
4,0.2,0.0,-0.042,1.0
5,0.25,0.5917,-0.004,0.0
6,0.3,0.0,0.0,1.0
7,0.35,1.0,-0.01,0.0
8,0.4,1.0,-0.005,0.0
9,0.45,1.0,-0.002,0.0
10,0.5,1.0,-0.001,0.0
11,0.55,1.0,-0.001,0.0
12,0.6,1.0,-0.003,0.0
13,0.65,1.0,-0.005,0.0
14,0.7,1.0,-0.005,0.0
15,0.75,1.0,-0.01,0.0
16,0.8,1.0,-0.011,0.0
17,0.85,1.0,-0.011,0.0
18,0.9,1.0,-0.009,0.0
19,0.95,1.0,-0.007,0.0
20,1.0,1.0,-0.004,0.0
21,1.05,1.0,-0.006,0.0
22,1.1,1.0,-0.006,0.0
23,1.15,1.0,-0.003,0.0
24,1.2,1.0,-0.001,0.0
25,1.25,1.0,0.001,0.0
26,1.3,1.0,0.003,0.0
27,1.35,1.0,0.006,0.0
28,1.4,1.0,0.005,0.0
29,1.45,1.0,0.009,0.0
30,1.5,0.8047,0.009,0.0
31,1.55,0.2727,0.01,0.0
32,1.6,0.2409,0.009,0.0
33,1.65,0.0,0.01,1.0
34,1.7,0.0,0.016,1.0
35,1.75,0.0,0.008,1.0
36,1.8,0.0,0.008,1.0
37,1.85,0.2374,0.008,0.0
38,1.9,0.5249,0.005,0.0
39,1.95,1.0,0.002,0.0
40,2.0,1.0,-0.007,0.0
41,2.05,1.0,-0.004,0.0
42,2.1,0.6627,0.001,0.0
43,2.15,0.3338,-0.001,0.0
44,2.2,0.2394,-0.001,0.0
45,2.25,0.2417,-0.002,0.0
46,2.3,0.2437,-0.009,0.0
47,2.35,0.2437,-0.009,0.0
48,2.4,0.2442,0.001,0.0
49,2.45,0.2432,0.001,0.0
50,2.5,0.2431,0.004,0.0
51,2.55,0.2415,0.006,0.0
52,2.6,0.241,0.007,0.0
53,2.65,0.2391,0.008,0.0
54,2.7,0.2384,0.011,0.0
55,2.75,0.2364,0.013,0.0
56,2.8,0.2355,0.016,0.0
57,2.85,0.4038,0.007,0.0
58,2.9,0.5867,0.006,0.0
59,2.95,0.5998,0.008,0.0
60,3.0,0.4362,0.003,0.0
61,3.05,0.4748,-0.001,0.0
62,3.1,0.3788,-0.02,0.0
63,3.15,0.3182,-0.023,0.0
64,3.2,0.2359,-0.003,0.0
65,3.25,0.2915,-0.007,0.0
66,3.3,0.2906,-0.006,0.0
67,3.35,0.3678,-0.011,0.0
68,3.4,0.3985,-0.013,0.0
69,3.45,0.5446,-0.011,0.0
70,3.5,0.4928,-0.001,0.0
71,3.55,0.5145,-0.0,0.0
72,3.6,0.5187,0.005,0.0
73,3.65,0.3282,0.006,0.0
74,3.7,0.2399,0.013,0.0
75,3.75,0.2401,0.013,0.0
76,3.8,0.2408,0.014,0.0
77,3.85,0.3896,0.014,0.0
78,3.9,0.449,0.021,0.0
79,3.95,0.4267,0.013,0.0
80,4.0,0.5632,0.005,0.0
81,4.05,0.4647,0.007,0.0
82,4.1,0.3301,0.003,0.0
83,4.15,0.7253,0.004,0.0
84,4.2,0.9152,-0.009,0.0
85,4.25,0.7796,0.026,0.0
86,4.3,1.0,0.16,0.0
87,4.35,1.0,0.218,0.0
88,4.4,0.0,0.051,1.0
89,4.45,1.0,0.016,0.0
90,4.5,0.0,-0.072,1.0
91,4.55,1.0,-0.226,0.0
92,4.6,1.0,-0.239,0.0
93,4.65,1.0,-0.216,0.0
94,4.7,1.0,-0.184,0.0
95,4.75,1.0,-0.142,0.0
96,4.8,1.0,-0.102,0.0
97,4.85,1.0,-0.014,0.0
98,4.9,1.0,0.046,0.0
99,4.95,1.0,0.165,0.0
100,5.0,0.8038,0.199,0.0
101,5.05,1.0,0.202,0.0
102,5.1,0.618,0.037,0.0
103,5.15,0.3473,-0.015,0.0
104,5.2,0.3517,0.149,0.0
105,5.25,0.0,0.204,1.0
106,5.3,0.0,0.134,1.0
107,5.35,0.0,0.148,1.0
108,5.4,0.0,0.118,1.0
109,5.45,0.0,0.215,1.0
110,5.5,0.6095,0.161,0.0
111,5.55,1.0,0.024,0.0
112,5.6,1.0,-0.142,0.0
113,5.65,1.0,-0.286,0.0
114,5.7,1.0,-0.378,0.0
115,5.75,1.0,-0.435,0.0
116,5.8,1.0,-0.412,0.0
117,5.85,0.6925,-0.353,0.0
118,5.9,0.3302,-0.238,0.0
119,5.95,0.0,-0.049,1.0
120,6.0,0.0,0.037,1.0
121,6.05,0.0,0.168,1.0
122,6.1,0.821,0.25,0.0
123,6.15,1.0,0.258,0.0
124,6.2,1.0,0.207,0.0
125,6.25,1.0,0.101,0.0
126,6.3,1.0,0.03,0.0
127,6.35,1.0,-0.03,0.0
128,6.4,0.0,-0.086,1.0
129,6.45,0.0,-0.098,1.0
130,6.5,0.0,-0.079,1.0
131,6.55,0.0,-0.044,1.0
132,6.6,0.0,0.012,1.0
133,6.65,0.5267,0.025,0.0
134,6.7,1.0,0.045,0.0
135,6.75,1.0,0.04,0.0
136,6.8,1.0,0.044,0.0
137,6.85,1.0,0.044,0.0
138,6.9,1.0,0.037,0.0
139,6.95,1.0,0.017,0.0
140,7.0,0.0,0.007,1.0
141,7.05,0.0,0.006,1.0
142,7.1,0.0,0.003,1.0
143,7.15,0.0,0.003,1.0
144,7.2,0.0,0.002,1.0
145,7.25,0.0,0.001,1.0
146,7.3,0.6432,-0.0,0.0
147,7.35,1.0,0.0,0.0
148,7.4,1.0,-0.001,0.0
149,7.45,1.0,-0.015,0.0
150,7.5,1.0,-0.015,0.0
151,7.55,1.0,-0.007,0.0
152,7.6,1.0,-0.002,0.0
153,7.65,0.0,-0.005,1.0
154,7.7,0.0,-0.005,1.0
155,7.75,0.0,0.005,1.0
156,7.8,0.0,0.009,1.0
157,7.85,0.0,0.014,1.0
158,7.9,0.3246,0.015,0.0
159,7.95,0.9511,0.014,0.0
160,8.0,1.0,0.013,0.0
161,8.05,1.0,0.003,0.0
162,8.1,1.0,0.002,0.0
163,8.15,1.0,0.001,0.0
164,8.2,0.3968,-0.004,0.0
165,8.25,0.0,-0.01,1.0
166,8.3,0.0,-0.005,1.0
167,8.35,0.0,-0.004,1.0
168,8.4,0.0,-0.003,1.0
169,8.45,0.3234,-0.001,0.0
170,8.5,1.0,-0.0,0.0
171,8.55,1.0,-0.0,0.0
172,8.6,1.0,0.0,0.0
173,8.65,1.0,0.002,0.0
174,8.7,1.0,0.002,0.0
175,8.75,0.3217,0.003,0.0
176,8.8,0.0,0.002,1.0
177,8.85,0.0,0.002,1.0
178,8.9,0.0,0.002,1.0
179,8.95,0.0,0.001,1.0
180,9.0,0.3225,0.0,0.0
181,9.05,1.0,0.001,0.0
182,9.1,1.0,0.0,0.0
183,9.15,1.0,-0.009,0.0
184,9.2,1.0,-0.022,0.0
185,9.25,1.0,-0.001,0.0
186,9.3,0.0,-0.002,1.0
187,9.35,0.0,-0.003,1.0
188,9.4,0.0,-0.006,1.0
189,9.45,0.9918,0.005,0.0
190,9.5,1.0,0.006,0.0
191,9.55,1.0,0.009,0.0
192,9.6,1.0,0.009,0.0
193,9.65,0.0,0.006,1.0
194,9.7,0.0,0.006,1.0
195,9.75,0.0,0.003,1.0
196,9.8,0.0,0.003,1.0
197,9.85,0.0,0.002,1.0
198,9.9,0.0,-0.003,1.0
199,9.95,1.0,-0.013,0.0
200,10.0,1.0,-0.006,0.0
201,10.05,0.0,-0.004,1.0
202,10.1,0.0,-0.004,1.0
203,10.15,0.7092,-0.006,0.0
204,10.2,0.2898,-0.001,0.0
205,10.25,1.0,0.001,0.0
206,10.3,0.4733,0.003,0.0
207,10.35,0.41,0.002,0.0
208,10.4,0.4558,0.003,0.0
209,10.45,0.4917,0.003,0.0
210,10.5,0.5576,0.004,0.0
211,10.55,0.4563,0.003,0.0
212,10.6,0.3586,0.002,0.0
213,10.65,0.2844,0.002,0.0
214,10.7,0.3159,0.001,0.0
215,10.75,0.3369,-0.005,0.0
216,10.8,0.4291,-0.013,0.0
217,10.85,0.5018,-0.007,0.0
218,10.9,0.6254,0.003,0.0
219,10.95,0.5356,0.001,0.0
220,11.0,0.2856,0.001,0.0
221,11.05,0.2867,0.002,0.0
222,11.1,0.2871,0.003,0.0
223,11.15,0.287,0.003,0.0
224,11.2,0.0,0.003,1.0
225,11.25,0.0,0.003,1.0
226,11.3,0.0,0.003,1.0
227,11.35,0.0,0.003,1.0
228,11.4,0.0,0.005,1.0
229,11.45,0.0,0.002,1.0
230,11.5,0.0,0.002,1.0
231,11.55,0.0,-0.0,1.0
232,11.6,0.0,-0.002,1.0
233,11.65,0.8944,-0.012,0.0
234,11.7,1.0,-0.038,0.0
235,11.75,1.0,-0.033,0.0
236,11.8,1.0,-0.02,0.0
237,11.85,1.0,-0.001,0.0
238,11.9,1.0,0.003,0.0
239,11.95,0.0,0.004,1.0
240,12.0,0.0,0.006,1.0
241,12.05,0.0,0.004,1.0
