tick,sim_time_s,throttle,steer,brake
0,0.0,0.0,0.0,1.0
1,0.05,0.75,0.0306,0.0
2,0.1,0.75,0.0241,0.0
3,0.15,0.75,0.0339,0.0
4,0.2,0.75,0.0036,0.0
5,0.25,0.75,0.0005,0.0
6,0.3,0.75,0.0064,0.0
7,0.35,0.75,-0.0065,0.0
8,0.4,0.75,-0.0019,0.0
9,0.45,0.75,-0.0079,0.0
10,0.5,0.75,-0.0005,0.0
11,0.55,0.75,-0.0074,0.0
12,0.6,0.75,-0.0015,0.0
13,0.65,0.75,0.0047,0.0
14,0.7,0.75,-0.0582,0.0
15,0.75,0.75,-0.0462,0.0
16,0.8,0.75,-0.0391,0.0
17,0.85,0.2991,-0.0467,0.0
18,0.9,0.0274,-0.0487,0.0
19,0.95,0.1018,-0.0432,0.0
20,1.0,0.1018,-0.039,0.0
21,1.05,0.0956,-0.0537,0.0
22,1.1,0.0893,-0.0552,0.0
23,1.15,0.0831,-0.0656,0.0
24,1.2,0.4897,-0.0644,0.0
25,1.25,0.75,-0.0527,0.0
26,1.3,0.75,-0.0372,0.0
27,1.35,0.75,-0.0433,0.0
28,1.4,0.75,-0.05,0.0
29,1.45,0.3874,-0.0649,0.0
30,1.5,0.275,-0.0499,0.0
31,1.55,0.0094,-0.0497,0.0
32,1.6,0.0529,-0.0452,0.0
33,1.65,0.2785,-0.0436,0.0
34,1.7,0.75,-0.0423,0.0
35,1.75,0.75,-0.0339,0.0
36,1.8,0.75,-0.0456,0.0
37,1.85,0.75,-0.0511,0.0
38,1.9,0.4524,-0.0462,0.0
39,1.95,0.0,-0.0447,0.0
40,2.0,0.0491,-0.0407,0.0
41,2.05,0.0491,-0.035,0.0
42,2.1,0.0491,-0.0141,0.0
43,2.15,0.0491,-0.029,0.0
44,2.2,0.0474,-0.0185,0.0
45,2.25,0.1223,-0.0211,0.0
46,2.3,0.75,-0.0206,0.0
47,2.35,0.75,-0.0173,0.0
48,2.4,0.75,-0.0265,0.0
49,2.45,0.75,-0.0116,0.0
50,2.5,0.75,-0.0214,0.0
51,2.55,0.75,-0.0069,0.0
52,2.6,0.75,-0.002,0.0
53,2.65,0.1598,0.0048,0.0
54,2.7,0.0052,0.0082,0.0
55,2.75,0.0564,0.0178,0.0
56,2.8,0.0507,0.0326,0.0
57,2.85,0.0457,0.058,0.0
58,2.9,0.0432,0.0533,0.0
59,2.95,0.2949,0.0603,0.0
60,3.0,0.5625,0.0727,0.0
61,3.05,0.3525,0.0832,0.0
62,3.1,0.0404,0.0851,0.0
63,3.15,0.75,0.0846,0.0
64,3.2,0.75,0.0685,0.0
65,3.25,0.75,0.0851,0.0
66,3.3,0.75,0.0897,0.0
67,3.35,0.75,0.0706,0.0
68,3.4,0.75,0.075,0.0
69,3.45,0.75,0.0864,0.0
70,3.5,0.7465,0.0729,0.0
71,3.55,0.0,0.0975,0.0
72,3.6,0.0517,0.0916,0.0
73,3.65,0.0503,0.1279,0.0
74,3.7,0.0503,0.149,0.0
75,3.75,0.0503,0.1278,0.0
76,3.8,0.0503,0.127,0.0
77,3.85,0.0503,0.1287,0.0
78,3.9,0.1506,0.1254,0.0
79,3.95,0.75,0.1303,0.0
80,4.0,0.75,0.1177,0.0
81,4.05,0.75,0.0899,0.0
82,4.1,0.0,0.0902,0.0
83,4.15,0.5456,0.0804,0.0
84,4.2,0.75,0.0846,0.0
85,4.25,0.7398,0.054,0.0
86,4.3,0.5826,0.0402,0.0
87,4.35,0.0,0.036,0.0
88,4.4,0.0397,0.0064,0.0
89,4.45,0.0335,-0.0091,0.0
90,4.5,0.1046,-0.0092,0.0
91,4.55,0.0174,0.008,0.0
92,4.6,0.5542,-0.0016,0.0
93,4.65,0.75,-0.0081,0.0
94,4.7,0.75,-0.0276,0.0
95,4.75,0.75,-0.0191,0.0
96,4.8,0.75,-0.0201,0.0
97,4.85,0.75,-0.0319,0.0
98,4.9,0.4529,-0.0375,0.0
99,4.95,0.0,-0.0506,0.0
100,5.0,0.0462,-0.0631,0.0
101,5.05,0.0466,-0.071,0.0
102,5.1,0.0464,-0.0737,0.0
103,5.15,0.0443,-0.0806,0.0
104,5.2,0.0396,-0.0846,0.0
105,5.25,0.1343,-0.0894,0.0
106,5.3,0.5622,-0.0926,0.0
107,5.35,0.494,-0.0895,0.0
108,5.4,0.1988,-0.0877,0.0
109,5.45,0.7003,-0.071,0.0
110,5.5,0.75,-0.0708,0.0
111,5.55,0.75,-0.0709,0.0
112,5.6,0.75,-0.0671,0.0
113,5.65,0.3107,-0.0658,0.0
114,5.7,0.2423,-0.0804,0.0
115,5.75,0.2616,-0.0777,0.0
116,5.8,0.4364,-0.0875,0.0
117,5.85,0.0809,-0.0871,0.0
118,5.9,0.0148,-0.0693,0.0
119,5.95,0.4389,-0.0628,0.0
120,6.0,0.75,-0.0446,0.0
121,6.05,0.75,-0.0383,0.0
122,6.1,0.75,-0.0397,0.0
123,6.15,0.75,-0.0443,0.0
124,6.2,0.75,-0.0468,0.0
125,6.25,0.6916,-0.0462,0.0
126,6.3,0.2953,-0.0434,0.0
127,6.35,0.0034,-0.0284,0.0
128,6.4,0.0645,-0.0194,0.0
129,6.45,0.0616,-0.0064,0.0
130,6.5,0.0555,0.0064,0.0
131,6.55,0.0492,0.0123,0.0
132,6.6,0.2376,0.0189,0.0
133,6.65,0.75,0.0232,0.0
134,6.7,0.75,0.0263,0.0
135,6.75,0.75,0.0339,0.0
136,6.8,0.75,0.0439,0.0
137,6.85,0.75,0.0488,0.0
138,6.9,0.75,0.056,0.0
139,6.95,0.75,0.0697,0.0
140,7.0,0.5645,0.0705,0.0
141,7.05,0.0,0.0736,0.0
142,7.1,0.0621,0.0802,0.0
143,7.15,0.0558,0.0868,0.0
144,7.2,0.0496,0.0807,0.0
145,7.25,0.0459,0.0763,0.0
146,7.3,0.0444,0.0772,0.0
147,7.35,0.5979,0.0738,0.0
148,7.4,0.75,0.073,0.0
149,7.45,0.75,0.0698,0.0
150,7.5,0.75,0.0542,0.0
151,7.55,0.75,0.0624,0.0
152,7.6,0.75,0.0646,0.0
153,7.65,0.1445,0.051,0.0
154,7.7,0.0224,0.0437,0.0
155,7.75,0.0559,0.0545,0.0
156,7.8,0.0497,0.0393,0.0
157,7.85,0.0434,0.0326,0.0
158,7.9,0.0372,-0.0445,0.0
159,7.95,0.0319,-0.0287,0.0
160,8.0,0.0289,-0.0298,0.0
161,8.05,0.0289,-0.029,0.0
162,8.1,0.0289,-0.0424,0.0
163,8.15,0.332,-0.0477,0.0
164,8.2,0.75,-0.0572,0.0
165,8.25,0.75,-0.0614,0.0
166,8.3,0.75,-0.0617,0.0
167,8.35,0.75,-0.0682,0.0
168,8.4,0.75,-0.0644,0.0
169,8.45,0.4156,-0.0671,0.0
170,8.5,0.0,-0.0691,0.0
171,8.55,0.0305,-0.079,0.0
172,8.6,0.0265,-0.0809,0.0
173,8.65,0.1921,-0.0769,0.0
174,8.7,0.75,-0.0949,0.0
175,8.75,0.6875,-0.0813,0.0
176,8.8,0.5,-0.0712,0.0
177,8.85,0.3936,-0.0601,0.0
178,8.9,0.2097,-0.0635,0.0
179,8.95,0.0,-0.0539,0.0
180,9.0,0.3923,-0.0637,0.0
181,9.05,0.7488,-0.0611,0.0
182,9.1,0.75,-0.0596,0.0
183,9.15,0.75,-0.0694,0.0
184,9.2,0.75,-0.0592,0.0
185,9.25,0.0,-0.0492,0.0
186,9.3,0.0447,-0.0393,0.0
187,9.35,0.0404,-0.0321,0.0
188,9.4,0.0359,-0.0386,0.0
189,9.45,0.0336,-0.0379,0.0
190,9.5,0.3692,-0.0341,0.0
191,9.55,0.75,-0.0283,0.0
192,9.6,0.75,-0.0135,0.0
193,9.65,0.75,-0.0151,0.0
194,9.7,0.75,0.0031,0.0
195,9.75,0.75,0.0122,0.0
196,9.8,0.594,0.0195,0.0
197,9.85,0.1445,0.0293,0.0
198,9.9,0.0176,0.04,0.0
199,9.95,0.0533,0.0575,0.0
200,10.0,0.0518,0.068,0.0
201,10.05,0.0757,0.0849,0.0
202,10.1,0.4313,0.0863,0.0
203,10.15,0.7177,0.0897,0.0
204,10.2,0.75,0.086,0.0
205,10.25,0.75,0.0725,0.0
206,10.3,0.75,0.076,0.0
207,10.35,0.7406,0.08,0.0
208,10.4,0.1507,0.0942,0.0
209,10.45,0.0204,0.0923,0.0
210,10.5,0.0598,0.0846,0.0
211,10.55,0.0562,0.0682,0.0
212,10.6,0.0502,0.0815,0.0
213,10.65,0.0439,0.1091,0.0
214,10.7,0.0377,0.1049,0.0
215,10.75,0.75,0.0842,0.0
216,10.8,0.75,0.0889,0.0
217,10.85,0.75,0.0783,0.0
218,10.9,0.75,0.0646,0.0
219,10.95,0.75,0.0594,0.0
220,11.0,0.75,0.0656,0.0
221,11.05,0.6912,0.0735,0.0
222,11.1,0.2543,0.0614,0.0
223,11.15,0.0085,0.044,0.0
224,11.2,0.0572,0.0351,0.0
225,11.25,0.051,0.0136,0.0
226,11.3,0.0447,0.0045,0.0
227,11.35,0.0409,-0.0053,0.0
228,11.4,0.411,-0.0076,0.0
229,11.45,0.75,-0.0126,0.0
230,11.5,0.75,-0.0042,0.0
231,11.55,0.75,-0.0103,0.0
232,11.6,0.75,-0.0217,0.0
233,11.65,0.75,-0.0327,0.0
234,11.7,0.2575,-0.0359,0.0
235,11.75,0.0,-0.0397,0.0
236,11.8,0.0517,-0.0413,0.0
237,11.85,0.0454,-0.0413,0.0
238,11.9,0.0392,-0.0415,0.0
239,11.95,0.4613,-0.0489,0.0
240,12.0,0.75,-0.0471,0.0
241,12.05,0.75,-0.0449,0.0
242,12.1,0.75,-0.0467,0.0
243,12.15,0.0369,-0.0432,0.0
244,12.2,0.0033,-0.0415,0.0
245,12.25,0.0394,-0.0401,0.0
246,12.3,0.0394,-0.0327,0.0
247,12.35,0.0394,-0.0257,0.0
248,12.4,0.0379,-0.0186,0.0
249,12.45,0.0343,-0.0186,0.0
250,12.5,0.0303,-0.1012,0.0
251,12.55,0.0266,-0.087,0.0
252,12.6,0.0225,-0.0793,0.0
253,12.65,0.0266,-0.0758,0.0
254,12.7,0.3523,-0.064,0.0
255,12.75,0.4214,-0.0529,0.0
256,12.8,0.75,-0.0547,0.0
257,12.85,0.75,-0.0563,0.0
258,12.9,0.75,-0.0667,0.0
259,12.95,0.75,-0.0769,0.0
260,13.0,0.75,-0.081,0.0
261,13.05,0.75,-0.0777,0.0
262,13.1,0.346,-0.0763,0.0
263,13.15,0.0,-0.0565,0.0
