tick,sim_time_s,throttle,steer,brake
0,0.0,0.0,0.0,1.0
1,0.05,0.0,0.0,1.0
2,0.1,0.0,0.0,1.0
3,0.15,0.0,-0.0194,0.0
4,0.2,0.75,-0.0786,0.0
5,0.25,0.75,-0.1381,0.0
6,0.3,0.75,-0.1263,0.0
7,0.35,0.75,-0.1225,0.0
8,0.4,0.75,-0.1149,0.0
9,0.45,0.75,-0.127,0.0
10,0.5,0.75,-0.1261,0.0
11,0.55,0.75,-0.125,0.0
12,0.6,0.75,-0.1264,0.0
13,0.65,0.75,-0.1203,0.0
14,0.7,0.75,-0.1376,0.0
15,0.75,0.75,-0.1112,0.0
16,0.8,0.75,-0.1048,0.0
17,0.85,0.75,-0.1014,0.0
18,0.9,0.75,-0.1137,0.0
19,0.95,0.75,-0.1169,0.0
20,1.0,0.75,-0.1048,0.0
21,1.05,0.75,-0.1043,0.0
22,1.1,0.75,-0.1341,0.0
23,1.15,0.75,-0.1358,0.0
24,1.2,0.75,-0.1371,0.0
25,1.25,0.0,-0.1307,0.0
26,1.3,0.1114,-0.1329,0.0
27,1.35,0.3914,-0.1508,0.0
28,1.4,0.0525,-0.1374,0.0
29,1.45,0.75,-0.1306,0.0
30,1.5,0.75,-0.1538,0.0
31,1.55,0.0119,-0.1232,0.0
32,1.6,0.75,-0.1471,0.0
33,1.65,0.75,-0.0935,0.0
34,1.7,0.75,-0.1029,0.0
35,1.75,0.75,-0.1243,0.0
36,1.8,0.0,-0.0932,0.0
37,1.85,0.75,-0.0503,0.0
38,1.9,0.75,-0.0445,0.0
39,1.95,0.5701,-0.0358,0.0
40,2.0,0.5842,-0.0223,0.0
41,2.05,0.1644,-0.0135,0.0
42,2.1,0.0326,0.0088,0.0
43,2.15,0.0593,-0.0227,0.0
44,2.2,0.0541,0.0496,0.0
45,2.25,0.0541,0.0562,0.0
46,2.3,0.7337,-0.0022,0.0
47,2.35,0.75,0.0705,0.0
48,2.4,0.75,0.0799,0.0
49,2.45,0.75,0.0967,0.0
50,2.5,0.75,0.1042,0.0
51,2.55,0.0,0.1102,0.0
52,2.6,0.0571,0.0832,0.0
53,2.65,0.0509,0.0981,0.0
54,2.7,0.0446,0.102,0.0
55,2.75,0.0406,0.104,0.0
56,2.8,0.0406,0.1181,0.0
57,2.85,0.75,0.115,0.0
58,2.9,0.75,0.1211,0.0
59,2.95,0.75,0.1782,0.0
60,3.0,0.0,0.1732,0.0
61,3.05,0.0396,0.1421,0.0
62,3.1,0.0396,0.16,0.0
63,3.15,0.0396,0.1621,0.0
64,3.2,0.0396,0.1528,0.0
65,3.25,0.0396,0.1384,0.0
66,3.3,0.0368,0.1241,0.0
67,3.35,0.0316,0.1305,0.0
68,3.4,0.0267,0.1351,0.0
69,3.45,0.75,0.1368,0.0
70,3.5,0.0,0.1292,0.0
71,3.55,0.0217,0.1269,0.0
72,3.6,0.75,0.1314,0.0
73,3.65,0.1766,0.1189,0.0
74,3.7,0.0,0.1046,0.0
75,3.75,0.75,0.118,0.0
76,3.8,0.75,0.1299,0.0
77,3.85,0.75,0.1365,0.0
78,3.9,0.75,0.1243,0.0
79,3.95,0.75,0.1254,0.0
80,4.0,0.75,0.0982,0.0
81,4.05,0.3829,0.0888,0.0
82,4.1,0.0189,0.0812,0.0
83,4.15,0.75,0.102,0.0
84,4.2,0.4057,0.0771,0.0
85,4.25,0.75,0.0896,0.0
86,4.3,0.75,0.0748,0.0
87,4.35,0.75,0.0586,0.0
88,4.4,0.5096,0.0453,0.0
89,4.45,0.5501,0.0365,0.0
90,4.5,0.0,0.056,0.0
91,4.55,0.0763,0.0416,0.0
92,4.6,0.0707,0.0385,0.0
93,4.65,0.0691,0.0033,0.0
94,4.7,0.0691,0.0209,0.0
95,4.75,0.0631,-0.003,0.0
96,4.8,0.0,0.0229,1.0
97,4.85,0.0506,-0.0208,0.0
98,4.9,0.0449,-0.0159,0.0
99,4.95,0.0397,-0.02,0.0
100,5.0,0.6791,-0.0359,0.0
101,5.05,0.75,-0.0461,0.0
102,5.1,0.75,-0.0485,0.0
103,5.15,0.7434,-0.0582,0.0
104,5.2,0.4299,-0.0593,0.0
105,5.25,0.0,-0.0676,0.0
106,5.3,0.0276,-0.0735,0.0
107,5.35,0.3683,-0.0758,0.0
108,5.4,0.75,-0.0691,0.0
109,5.45,0.75,-0.0823,0.0
110,5.5,0.75,-0.0842,0.0
111,5.55,0.3104,-0.0854,0.0
112,5.6,0.0,-0.0902,0.0
113,5.65,0.6171,-0.09,0.0
114,5.7,0.75,-0.0877,0.0
115,5.75,0.75,-0.0881,0.0
116,5.8,0.75,-0.0875,0.0
117,5.85,0.75,-0.0872,0.0
