tick,sim_time_s,leader_x,leader_y,leader_speed_kmh,follower_x,follower_y,follower_speed_kmh,distance_m,ttc_s,collision_detected
0,0.0,16.79,-4.492,21.21,23.431,-7.933,21.21,7.479,-1,0
1,0.05,16.512,-4.491,21.86,23.332,-7.674,21.86,7.526,-1,0
2,0.1,16.239,-4.49,21.11,23.235,-7.418,20.43,7.584,-1,0
3,0.15,15.967,-4.49,20.45,23.183,-7.246,10.08,7.725,-1,0
4,0.2,15.694,-4.489,20.19,23.17,-7.178,2.4,7.945,-1,0
5,0.25,15.422,-4.488,19.92,23.169,-7.174,0.3,8.201,-1,0
6,0.3,15.148,-4.488,19.32,23.169,-7.173,0.65,8.46,-1,0
7,0.35,14.873,-4.487,20.09,23.169,-7.173,0.7,8.722,-1,0
8,0.4,14.607,-4.486,18.76,23.169,-7.173,0.62,8.974,-1,0
9,0.45,14.354,-4.486,18.19,23.169,-7.173,0.51,9.216,-1,0
10,0.5,14.109,-4.485,17.77,23.169,-7.173,0.39,9.451,-1,0
11,0.55,13.865,-4.485,17.78,23.169,-7.172,0.29,9.685,-1,0
12,0.6,13.618,-4.484,17.94,23.169,-7.172,0.21,9.922,-1,0
13,0.65,13.368,-4.483,18.19,23.169,-7.172,0.15,10.163,-1,0
14,0.7,13.114,-4.483,18.3,23.169,-7.172,0.1,10.408,-1,0
15,0.75,12.862,-4.482,18.2,23.169,-7.172,0.07,10.652,-1,0
16,0.8,12.609,-4.482,18.47,23.169,-7.172,0.05,10.897,-1,0
17,0.85,12.349,-4.481,18.75,23.169,-7.172,0.03,11.15,-1,0
18,0.9,12.088,-4.48,18.6,23.169,-7.172,0.02,11.403,-1,0
19,0.95,11.828,-4.48,18.9,23.169,-7.172,0.02,11.657,-1,0
20,1.0,11.567,-4.479,19.12,23.169,-7.172,0.0,11.911,-1,0
21,1.05,11.298,-4.479,19.65,23.169,-7.172,0.0,12.173,-1,0
22,1.1,11.023,-4.478,20.02,23.169,-7.172,0.0,12.442,-1,0
23,1.15,10.739,-4.477,20.46,23.169,-7.172,0.0,12.718,-1,0
24,1.2,10.447,-4.476,21.1,23.169,-7.172,0.0,13.004,-1,0
25,1.25,10.151,-4.475,21.54,23.169,-7.172,0.0,13.294,-1,0
26,1.3,9.849,-4.474,21.92,23.169,-7.172,0.0,13.591,-1,0
27,1.35,9.542,-4.474,22.15,23.169,-7.172,0.0,13.892,-1,0
28,1.4,9.23,-4.474,22.55,23.169,-7.172,0.0,14.198,-1,0
29,1.45,8.913,-4.473,22.85,23.169,-7.172,0.0,14.51,-1,0
30,1.5,8.59,-4.473,23.42,23.169,-7.172,0.0,14.827,-1,0
31,1.55,8.262,-4.472,23.63,23.169,-7.172,0.0,15.149,-1,0
32,1.6,7.932,-4.471,23.85,23.169,-7.172,0.0,15.474,-1,0
33,1.65,7.598,-4.47,24.21,23.169,-7.172,0.0,15.804,-1,0
34,1.7,7.261,-4.468,24.47,23.169,-7.172,0.0,16.137,-1,0
35,1.75,6.918,-4.467,24.86,23.169,-7.172,0.0,16.474,-1,0
36,1.8,6.572,-4.465,25.09,23.169,-7.172,0.0,16.816,-1,0
37,1.85,6.221,-4.464,25.38,23.169,-7.172,0.0,17.163,-1,0
38,1.9,5.866,-4.462,25.74,23.169,-7.172,0.0,17.514,-1,0
39,1.95,5.506,-4.461,26.11,23.169,-7.172,0.0,17.87,-1,0
40,2.0,5.142,-4.459,26.4,23.169,-7.172,0.0,18.23,-1,0
41,2.05,4.773,-4.457,26.71,23.169,-7.172,0.0,18.595,-1,0
42,2.1,4.4,-4.456,27.03,23.169,-7.172,0.0,18.965,-1,0
43,2.15,4.022,-4.454,27.38,23.169,-7.172,0.0,19.339,-1,0
44,2.2,3.643,-4.452,27.31,23.169,-7.172,0.0,19.715,-1,0
45,2.25,3.264,-4.45,27.3,23.169,-7.172,0.0,20.091,-1,0
46,2.3,2.881,-4.448,27.8,23.169,-7.172,0.0,20.47,-1,0
47,2.35,2.491,-4.447,28.23,23.169,-7.172,0.0,20.857,-1,0
48,2.4,2.096,-4.445,28.58,23.169,-7.172,0.0,21.249,-1,0
49,2.45,1.696,-4.443,28.89,23.169,-7.172,0.0,21.645,-1,0
50,2.5,1.293,-4.441,29.16,23.169,-7.172,0.0,22.046,-1,0
51,2.55,0.885,-4.439,29.42,23.169,-7.172,0.0,22.451,-1,0
52,2.6,0.474,-4.437,29.68,23.169,-7.172,0.0,22.859,-1,0
53,2.65,0.06,-4.436,29.93,23.169,-7.172,0.0,23.271,-1,0
54,2.7,-0.358,-4.434,30.17,23.169,-7.172,0.0,23.686,-1,0
55,2.75,-0.779,-4.432,30.42,23.169,-7.172,0.0,24.105,-1,0
56,2.8,-1.204,-4.43,30.66,23.169,-7.172,0.0,24.527,-1,0
57,2.85,-1.632,-4.428,30.89,23.169,-7.172,0.0,24.952,-1,0
58,2.9,-2.063,-4.426,31.13,23.169,-7.172,0.0,25.381,-1,0
59,2.95,-2.497,-4.424,31.37,23.169,-7.172,0.0,25.813,-1,0
60,3.0,-2.935,-4.422,31.6,23.169,-7.172,0.0,26.248,-1,0
61,3.05,-3.376,-4.42,31.84,23.169,-7.172,0.0,26.687,-1,0
62,3.1,-3.82,-4.418,32.08,23.169,-7.172,0.0,27.129,-1,0
63,3.15,-4.267,-4.417,32.31,23.169,-7.172,0.0,27.574,-1,0
64,3.2,-4.718,-4.415,32.55,23.169,-7.172,0.0,28.023,-1,0
65,3.25,-5.172,-4.413,32.78,23.169,-7.172,0.0,28.475,-1,0
