tick,sim_time_s,throttle,steer,brake
0,0.0,0.0,0.0,1.0
1,0.05,1.0,-0.002,0.0
2,0.1,1.0,-0.038,0.0
3,0.15,1.0,-0.03,0.0
4,0.2,1.0,-0.063,0.0
5,0.25,1.0,-0.074,0.0
6,0.3,1.0,-0.074,0.0
7,0.35,1.0,-0.034,0.0
8,0.4,1.0,-0.096,0.0
9,0.45,1.0,-0.133,0.0
10,0.5,1.0,-0.142,0.0
11,0.55,1.0,-0.082,0.0
12,0.6,1.0,-0.015,0.0
13,0.65,1.0,-0.112,0.0
14,0.7,1.0,-0.052,0.0
15,0.75,1.0,0.162,0.0
16,0.8,1.0,0.447,0.0
17,0.85,1.0,0.372,0.0
18,0.9,1.0,0.461,0.0
19,0.95,1.0,0.538,0.0
20,1.0,1.0,0.167,0.0
21,1.05,0.0,0.131,1.0
22,1.1,0.9,-0.077,0.0
23,1.15,0.0,-0.124,1.0
24,1.2,0.8,-0.24,0.0
25,1.25,0.0,-0.226,1.0
26,1.3,0.0,-0.341,1.0
27,1.35,0.0,-0.176,1.0
28,1.4,0.0,-0.184,1.0
29,1.45,1.0,-0.126,0.0
30,1.5,0.0,-0.181,1.0
31,1.55,0.0,-0.007,1.0
32,1.6,0.0,-0.097,1.0
33,1.65,1.0,-0.754,0.0
34,1.7,1.0,-0.198,0.0
35,1.75,1.0,-1.0,0.0
36,1.8,1.0,-0.13,0.0
37,1.85,1.0,-0.74,0.0
38,1.9,1.0,-0.196,0.0
39,1.95,1.0,-0.538,0.0
40,2.0,1.0,-0.708,0.0
41,2.05,1.0,-0.361,0.0
42,2.1,1.0,-0.448,0.0
43,2.15,1.0,-0.369,0.0
44,2.2,1.0,-0.197,0.0
45,2.25,1.0,-0.067,0.0
46,2.3,1.0,0.063,0.0
47,2.35,1.0,0.035,0.0
48,2.4,1.0,0.291,0.0
49,2.45,1.0,0.459,0.0
50,2.5,0.0,0.727,0.0
51,2.55,1.0,0.896,0.0
52,2.6,0.2919,1.0,0.0
53,2.65,1.0,0.945,0.0
54,2.7,1.0,0.935,0.0
55,2.75,1.0,0.901,0.0
56,2.8,1.0,0.846,0.0
57,2.85,1.0,0.673,0.0
58,2.9,1.0,0.559,0.0
59,2.95,0.0,0.356,0.0
60,3.0,1.0,-0.046,0.0
61,3.05,0.0,-0.214,1.0
62,3.1,0.0,-0.404,1.0
63,3.15,0.5845,-0.473,0.0
64,3.2,1.0,-0.541,0.0
65,3.25,0.0,-0.586,0.0
66,3.3,0.4845,-0.574,0.0
67,3.35,1.0,-0.469,0.0
68,3.4,1.0,-0.382,0.0
69,3.45,1.0,-0.328,0.0
70,3.5,1.0,0.017,0.0
71,3.55,0.0,0.01,0.0
72,3.6,1.0,0.178,0.0
73,3.65,0.0,0.294,0.0
74,3.7,1.0,0.244,0.0
75,3.75,0.0,0.314,0.0
76,3.8,1.0,0.311,0.0
77,3.85,0.0126,0.287,0.0
78,3.9,0.0,0.136,1.0
79,3.95,0.0,0.01,1.0
80,4.0,0.6528,-0.016,0.0
81,4.05,0.1793,-0.085,0.0
82,4.1,1.0,-0.094,0.0
83,4.15,1.0,-0.127,0.0
84,4.2,1.0,-0.14,0.0
85,4.25,1.0,-0.138,0.0
86,4.3,1.0,-0.0,0.0
87,4.35,1.0,0.052,0.0
88,4.4,0.0,0.039,0.0
89,4.45,0.0,0.099,1.0
90,4.5,0.4065,0.132,0.0
91,4.55,0.3882,0.149,0.0
92,4.6,0.0,0.257,1.0
93,4.65,0.3495,0.11,0.0
94,4.7,0.3304,0.073,0.0
95,4.75,1.0,-0.312,0.0
96,4.8,0.0,-0.317,0.0
97,4.85,1.0,-0.336,0.0
98,4.9,1.0,-0.43,0.0
99,4.95,1.0,-0.262,0.0
100,5.0,1.0,-0.215,0.0
101,5.05,1.0,0.036,0.0
102,5.1,0.0,0.03,1.0
103,5.15,1.0,0.16,0.0
104,5.2,1.0,0.097,0.0
105,5.25,1.0,0.132,0.0
106,5.3,1.0,0.113,0.0
107,5.35,1.0,0.135,0.0
