step	score	x	y	w	h	class
0	0.0000					
1	0.7414	9.83	0.06	2.82	1.09	0
2	0.8028	9.81	0.07	2.81	1.08	0
3	0.7797	9.82	0.06	2.81	1.08	0
4	0.7169	10.18	0.05	2.84	1.09	0
5	0.8730	10.35	0.08	2.84	1.10	0
6	0.9052	10.69	0.07	2.84	1.09	0
7	0.8422	10.85	0.08	2.85	1.10	0
8	0.7783	11.12	0.08	2.84	1.11	0
9	0.8894	11.31	0.07	2.85	1.11	0
10	0.9078	11.45	0.08	2.84	1.10	0
11	0.9153	11.63	0.08	2.84	1.10	0
12	0.7932	11.89	0.08	2.84	1.09	0
13	0.8891	12.25	0.08	2.85	1.10	0
14	0.9089	12.43	0.08	2.85	1.10	0
15	0.9059	12.60	0.07	2.81	1.09	0
16	0.8621	12.81	0.09	2.84	1.10	0
17	0.7874	13.16	0.10	2.74	1.06	0
18	0.8935	13.33	0.11	2.78	1.07	0
19	0.9021	13.63	0.11	2.82	1.09	0
20	0.8677	13.77	0.11	2.85	1.10	0
21	0.8791	14.28	0.09	2.79	1.08	0
22	0.9008	14.58	0.11	2.76	1.07	0
23	0.9050	14.70	0.11	2.83	1.09	0
24	0.8405	14.76	0.08	2.82	1.09	0
25	0.8014	15.15	0.12	2.78	1.08	0
26	0.8141	15.15	0.13	2.78	1.07	0
27	0.8818	15.28	0.11	2.79	1.08	0
28	0.9006	15.35	0.11	2.83	1.08	0
29	0.8950	15.33	0.10	2.83	1.09	0
30	0.8772	15.31	0.15	2.78	1.07	0
31	0.9046	15.44	0.17	2.83	1.09	0
32	0.8768	15.32	0.20	2.78	1.08	0
33	0.8930	15.47	0.30	2.77	1.08	0
34	0.9096	15.42	0.32	2.81	1.08	0
35	0.9039	15.43	0.35	2.81	1.09	0
36	0.8932	15.57	0.27	2.81	1.09	0
37	0.9049	15.48	0.28	2.81	1.08	0
38	0.8843	15.67	0.27	2.80	1.08	0
39	0.8753	15.66	0.24	2.81	1.08	0
40	0.8905	15.49	0.20	2.81	1.08	0
41	0.8984	15.53	0.15	2.81	1.08	0
42	0.8974	15.53	0.21	2.78	1.08	0
43	0.8881	15.48	0.15	2.78	1.08	0
44	0.8712	15.52	0.09	2.82	1.09	0
45	0.8686	15.72	0.09	2.82	1.09	0
46	0.8052	15.40	0.05	2.77	1.07	0
47	0.7964	15.37	-0.07	2.79	1.08	0
48	0.8301	15.29	-0.09	2.79	1.09	0
49	0.8518	15.33	-0.09	2.79	1.09	0
