tick,sim_time_s,throttle,steer,brake
0,0.0,0.0,0.0,1.0
1,0.05,0.75,0.0241,0.0
2,0.1,0.75,0.0224,0.0
3,0.15,0.75,0.0293,0.0
4,0.2,0.75,-0.0021,0.0
5,0.25,0.75,-0.0148,0.0
6,0.3,0.75,-0.0062,0.0
7,0.35,0.75,-0.0123,0.0
8,0.4,0.75,-0.0102,0.0
9,0.45,0.75,-0.0124,0.0
10,0.5,0.75,-0.0028,0.0
11,0.55,0.75,-0.0177,0.0
12,0.6,0.75,-0.0173,0.0
13,0.65,0.75,-0.0043,0.0
14,0.7,0.75,0.0003,0.0
15,0.75,0.75,0.0048,0.0
16,0.8,0.75,0.0065,0.0
17,0.85,0.75,0.0015,0.0
18,0.9,0.75,0.006,0.0
19,0.95,0.75,0.0053,0.0
20,1.0,0.0,0.0049,0.0
21,1.05,0.1104,0.003,0.0
22,1.1,0.0,-0.002,1.0
23,1.15,0.0,-0.0019,1.0
24,1.2,0.0,-0.002,1.0
25,1.25,0.0,-0.0016,1.0
26,1.3,0.0791,-0.0479,0.0
27,1.35,0.0729,-0.0396,0.0
28,1.4,0.0666,-0.042,0.0
29,1.45,0.6945,-0.0448,0.0
30,1.5,0.75,-0.0452,0.0
31,1.55,0.75,-0.0492,0.0
32,1.6,0.75,-0.0422,0.0
33,1.65,0.75,-0.0284,0.0
34,1.7,0.75,-0.0394,0.0
35,1.75,0.75,-0.0328,0.0
36,1.8,0.5156,-0.0204,0.0
37,1.85,0.0,-0.012,0.0
38,1.9,0.0445,-0.008,0.0
39,1.95,0.0404,-0.0131,0.0
40,2.0,0.0404,-0.0173,0.0
41,2.05,0.0404,-0.0155,0.0
42,2.1,0.0404,-0.0271,0.0
43,2.15,0.2704,-0.0388,0.0
44,2.2,0.75,-0.0481,0.0
45,2.25,0.6789,-0.0431,0.0
46,2.3,0.6975,-0.0473,0.0
47,2.35,0.0,-0.0493,0.0
48,2.4,0.0514,-0.0404,0.0
49,2.45,0.0488,-0.043,0.0
50,2.5,0.75,-0.0355,0.0
51,2.55,0.5583,-0.0281,0.0
52,2.6,0.75,-0.0426,0.0
53,2.65,0.4372,-0.0544,0.0
54,2.7,0.4403,-0.0467,0.0
55,2.75,0.0,-0.0282,0.0
56,2.8,0.0255,-0.0294,0.0
