tick,sim_time_s,throttle,steer,brake
0,0.0,0.0,0.0,1.0
1,0.05,0.0,0.199,1.0
2,0.1,0.0,0.305,1.0
3,0.15,0.0,0.289,1.0
4,0.2,0.0,0.26,1.0
5,0.25,0.0,0.136,1.0
6,0.3,1.0,0.172,0.0
7,0.35,1.0,0.157,0.0
8,0.4,1.0,0.159,0.0
9,0.45,1.0,0.172,0.0
10,0.5,1.0,0.14,0.0
11,0.55,1.0,0.14,0.0
12,0.6,1.0,0.137,0.0
13,0.65,1.0,0.126,0.0
14,0.7,1.0,0.115,0.0
15,0.75,1.0,0.107,0.0
16,0.8,1.0,0.089,0.0
17,0.85,1.0,0.093,0.0
18,0.9,1.0,0.082,0.0
19,0.95,1.0,0.11,0.0
20,1.0,1.0,0.076,0.0
21,1.05,1.0,0.086,0.0
22,1.1,1.0,0.121,0.0
23,1.15,1.0,0.235,0.0
24,1.2,1.0,0.18,0.0
25,1.25,1.0,0.252,0.0
26,1.3,1.0,0.173,0.0
27,1.35,1.0,0.04,0.0
28,1.4,1.0,0.031,0.0
29,1.45,1.0,0.028,0.0
30,1.5,1.0,0.025,0.0
31,1.55,1.0,0.016,0.0
32,1.6,1.0,0.013,0.0
33,1.65,0.0,0.008,1.0
34,1.7,0.0,0.009,1.0
35,1.75,0.0,0.077,1.0
36,1.8,0.0,0.076,1.0
37,1.85,0.0,0.043,1.0
38,1.9,0.0,0.107,1.0
39,1.95,0.0,0.102,1.0
40,2.0,1.0,0.117,0.0
41,2.05,1.0,0.087,0.0
42,2.1,1.0,0.053,0.0
43,2.15,1.0,0.026,0.0
44,2.2,1.0,0.021,0.0
45,2.25,1.0,0.028,0.0
46,2.3,1.0,0.03,0.0
47,2.35,1.0,0.043,0.0
48,2.4,1.0,0.073,0.0
49,2.45,1.0,0.119,0.0
50,2.5,1.0,0.111,0.0
51,2.55,1.0,0.09,0.0
52,2.6,0.0,0.074,1.0
53,2.65,0.0,0.067,1.0
54,2.7,0.0,0.059,1.0
55,2.75,0.0,0.048,1.0
56,2.8,0.0,0.041,1.0
57,2.85,0.0,0.036,1.0
58,2.9,0.0,0.034,1.0
59,2.95,0.0,0.031,1.0
60,3.0,0.0,0.041,1.0
61,3.05,0.0,0.043,1.0
62,3.1,0.0,-0.008,1.0
63,3.15,0.0,0.016,1.0
64,3.2,0.0,0.019,1.0
65,3.25,0.0,0.047,1.0
66,3.3,0.6629,0.078,0.0
67,3.35,1.0,0.096,0.0
68,3.4,1.0,0.124,0.0
69,3.45,1.0,0.106,0.0
70,3.5,1.0,0.091,0.0
71,3.55,1.0,0.068,0.0
72,3.6,1.0,0.055,0.0
73,3.65,0.2492,0.045,0.0
74,3.7,0.0,0.047,1.0
75,3.75,0.0,0.047,1.0
76,3.8,0.0,0.047,1.0
77,3.85,0.0,0.054,1.0
78,3.9,0.0,0.066,1.0
79,3.95,0.25,0.065,0.0
80,4.0,1.0,0.083,0.0
81,4.05,1.0,0.09,0.0
82,4.1,1.0,0.062,0.0
83,4.15,1.0,0.058,0.0
84,4.2,1.0,0.038,0.0
85,4.25,0.4214,0.038,0.0
