step	idx	score	x	y	w	h	class
1	0	0.9971	-32.00	-40.00	0.00	-0.00	0
1	1	0.9968	-32.00	-40.00	-0.00	-0.00	0
1	2	0.4018	9.63	0.09	2.98	1.14	0
2	0	0.9970	-32.00	-40.00	-0.00	-0.00	0
2	1	0.9964	-32.00	-40.00	-0.00	-0.00	0
2	2	0.5369	9.54	0.22	3.00	1.13	0
3	0	0.9977	-32.00	-40.00	-0.00	-0.00	0
3	1	0.9972	-32.00	-40.00	0.00	-0.00	0
3	2	0.5676	9.86	0.10	2.83	1.10	0
4	0	0.9976	-32.00	-40.00	-0.00	-0.00	0
4	1	0.9972	-32.00	-40.00	-0.00	-0.00	0
4	2	0.6734	10.27	0.08	2.83	1.09	0
5	0	0.9971	-32.00	-40.00	-0.00	-0.00	0
5	1	0.9970	-32.00	-40.00	0.00	-0.00	0
5	2	0.7543	10.40	0.15	2.79	1.07	0
6	0	0.9976	-32.00	-40.00	-0.00	-0.00	0
6	1	0.9968	-32.00	-40.00	-0.00	-0.00	0
6	2	0.7490	10.72	0.10	2.78	1.07	0
7	0	0.9977	-32.00	-40.00	-0.00	-0.00	0
7	1	0.9971	-32.00	-40.00	0.00	-0.00	0
7	2	0.6929	10.87	0.11	2.78	1.07	0
8	0	0.9980	-32.00	-40.00	-0.00	-0.00	0
8	1	0.9972	-32.00	-40.00	0.00	-0.00	0
8	2	0.6704	11.12	0.11	2.77	1.07	0
9	0	0.9981	-32.00	-40.00	-0.00	-0.00	0
9	1	0.9971	-32.00	-40.00	0.00	-0.00	0
9	2	0.7629	11.31	0.12	2.76	1.06	0
10	0	0.9982	-32.00	-40.00	-0.00	-0.00	0
10	1	0.9979	-32.00	-40.00	0.00	-0.00	0
10	2	0.9963	-32.00	-40.00	-0.00	-0.00	0
10	3	0.7379	11.44	0.10	2.76	1.06	0
11	0	0.9984	-32.00	-40.00	-0.00	-0.00	0
11	1	0.9984	-32.00	-40.00	0.00	-0.00	0
11	2	0.8426	11.65	0.14	2.78	1.07	0
12	0	0.9983	-32.00	-40.00	-0.00	-0.00	0
12	1	0.9981	-32.00	-40.00	0.00	-0.00	0
12	2	0.9964	-32.00	-40.00	0.00	-0.00	0
12	3	0.7916	11.82	0.11	2.78	1.07	0
12	4	0.3107	-4.47	36.60	2.41	1.00	0
13	0	0.9987	-32.00	-40.00	0.00	-0.00	0
13	1	0.9980	-32.00	-40.00	0.00	-0.00	0
13	2	0.7678	12.18	0.13	2.80	1.09	0
13	3	0.3346	-4.52	36.56	2.41	1.00	0
14	0	0.9987	-32.00	-40.00	0.00	-0.00	0
14	1	0.9978	-32.00	-40.00	0.00	-0.00	0
14	2	0.9961	-32.00	-40.00	0.00	-0.00	0
14	3	0.8292	12.35	0.13	2.80	1.09	0
15	0	0.9982	-32.00	-40.00	-0.00	-0.00	0
15	1	0.9973	-32.00	-40.00	0.00	-0.00	0
15	2	0.8409	12.42	0.13	2.78	1.09	0
16	0	0.9984	-32.00	-40.00	-0.00	-0.00	0
16	1	0.9974	-32.00	-40.00	0.00	-0.00	0
16	2	0.8451	12.62	0.16	2.81	1.09	0
16	3	0.3104	-4.52	36.57	2.41	1.00	0
17	0	0.9986	-32.00	-40.00	-0.00	-0.00	0
17	1	0.9976	-32.00	-40.00	0.00	-0.00	0
17	2	0.7976	12.82	0.18	2.81	1.09	0
18	0	0.9982	-32.00	-40.00	-0.00	-0.00	0
18	1	0.9974	-32.00	-40.00	-0.00	-0.00	0
18	2	0.8543	13.50	0.13	2.80	1.09	0
19	0	0.9981	-32.00	-40.00	-0.00	-0.00	0
19	1	0.9973	-32.00	-40.00	0.00	-0.00	0
19	2	0.8508	13.66	0.14	2.80	1.09	0
20	0	0.9978	-32.00	-40.00	-0.00	-0.00	0
20	1	0.9971	-32.00	-40.00	-0.00	-0.00	0
20	2	0.8477	13.66	0.12	2.77	1.08	0
21	0	0.9979	-32.00	-40.00	-0.00	-0.00	0
21	1	0.9977	-32.00	-40.00	-0.00	-0.00	0
21	2	0.7823	13.86	0.17	2.77	1.08	0
22	0	0.9983	-32.00	-40.00	-0.00	-0.00	0
22	1	0.9982	-32.00	-40.00	0.00	-0.00	0
22	2	0.7728	14.19	0.10	2.75	1.06	0
23	0	0.9984	-32.00	-40.00	-0.00	-0.00	0
23	1	0.9977	-32.00	-40.00	0.00	-0.00	0
23	2	0.7801	14.16	0.13	2.76	1.06	0
