step	score	x	y	w	h	class
0	0.0000					
1	0.4018	9.63	0.09	2.98	1.14	0
2	0.5369	9.54	0.22	3.00	1.13	0
3	0.5676	9.86	0.10	2.83	1.10	0
4	0.6734	10.27	0.08	2.83	1.09	0
5	0.7543	10.40	0.15	2.79	1.07	0
6	0.7490	10.72	0.10	2.78	1.07	0
7	0.6929	10.87	0.11	2.78	1.07	0
8	0.6704	11.12	0.11	2.77	1.07	0
9	0.7629	11.31	0.12	2.76	1.06	0
10	0.7379	11.44	0.10	2.76	1.06	0
11	0.8426	11.65	0.14	2.78	1.07	0
12	0.7916	11.82	0.11	2.78	1.07	0
13	0.7678	12.18	0.13	2.80	1.09	0
14	0.8292	12.35	0.13	2.80	1.09	0
15	0.8409	12.42	0.13	2.78	1.09	0
16	0.8451	12.62	0.16	2.81	1.09	0
17	0.7976	12.82	0.18	2.81	1.09	0
18	0.8543	13.50	0.13	2.80	1.09	0
19	0.8508	13.66	0.14	2.80	1.09	0
20	0.8477	13.66	0.12	2.77	1.08	0
21	0.7823	13.86	0.17	2.77	1.08	0
22	0.7728	14.19	0.10	2.75	1.06	0
23	0.7801	14.16	0.13	2.76	1.06	0
24	0.7612	13.85	0.15	2.77	1.08	0
25	0.8434	14.33	0.16	2.78	1.08	0
26	0.8359	14.33	0.16	2.78	1.08	0
27	0.8542	14.46	0.13	2.78	1.08	0
28	0.8529	14.46	0.13	2.79	1.08	0
29	0.8388	14.59	0.17	2.79	1.08	0
30	0.8328	14.41	0.14	2.78	1.08	0
31	0.8256	14.40	0.12	2.78	1.08	0
32	0.8240	14.25	0.10	2.75	1.06	0
33	0.8430	14.35	0.13	2.78	1.08	0
34	0.8593	14.56	0.12	2.80	1.09	0
35	0.8479	14.60	0.09	2.80	1.08	0
36	0.8572	14.59	0.11	2.80	1.08	0
37	0.8501	14.46	0.11	2.79	1.08	0
38	0.8648	14.58	0.12	2.77	1.07	0
39	0.8668	14.59	0.16	2.78	1.08	0
40	0.8762	14.54	0.16	2.78	1.08	0
41	0.8177	14.74	0.07	2.79	1.07	0
42	0.8162	15.33	0.11	2.76	1.07	0
43	0.8170	14.72	0.05	2.79	1.07	0
44	0.7774	15.17	0.10	2.76	1.07	0
45	0.8327	15.33	0.10	2.77	1.07	0
46	0.8535	15.43	0.09	2.76	1.06	0
47	0.8241	15.38	0.09	2.77	1.07	0
48	0.8318	15.40	0.08	2.77	1.07	0
