tick,sim_time_s,throttle,steer,brake
0,0.0,0.0,0.0,1.0
1,0.05,1.0,0.003,0.0
2,0.1,1.0,0.02,0.0
3,0.15,1.0,0.035,0.0
4,0.2,1.0,-0.002,0.0
5,0.25,1.0,0.007,0.0
6,0.3,1.0,-0.015,0.0
7,0.35,1.0,0.008,0.0
8,0.4,1.0,-0.005,0.0
9,0.45,1.0,0.001,0.0
10,0.5,1.0,-0.0,0.0
11,0.55,1.0,0.004,0.0
12,0.6,1.0,0.014,0.0
13,0.65,1.0,0.007,0.0
14,0.7,1.0,0.024,0.0
15,0.75,0.2519,0.015,0.0
16,0.8,0.0,0.014,1.0
17,0.85,0.0,-0.0,1.0
18,0.9,0.0,-0.035,1.0
19,0.95,0.0,0.013,1.0
20,1.0,0.0,-0.024,1.0
21,1.05,0.0,-0.004,1.0
22,1.1,0.6823,-0.003,0.0
23,1.15,1.0,0.018,0.0
24,1.2,1.0,0.042,0.0
25,1.25,1.0,0.026,0.0
26,1.3,1.0,0.034,0.0
27,1.35,1.0,0.03,0.0
28,1.4,1.0,-0.002,0.0
29,1.45,0.0,0.018,1.0
30,1.5,0.0,-0.023,1.0
31,1.55,0.0,0.003,1.0
32,1.6,0.0,-0.018,1.0
33,1.65,0.0,-0.013,1.0
34,1.7,0.0,-0.014,1.0
35,1.75,0.5119,-0.012,0.0
36,1.8,1.0,-0.002,0.0
37,1.85,1.0,-0.011,0.0
38,1.9,1.0,-0.073,0.0
39,1.95,1.0,-0.028,0.0
40,2.0,1.0,-0.043,0.0
41,2.05,0.5186,-0.034,0.0
42,2.1,0.0,-0.024,1.0
43,2.15,0.0,-0.01,1.0
44,2.2,0.0,0.004,1.0
45,2.25,0.0,0.007,1.0
46,2.3,0.2529,-0.002,0.0
47,2.35,0.2489,0.004,0.0
48,2.4,0.58,0.014,0.0
49,2.45,0.6798,0.009,0.0
50,2.5,0.6626,0.006,0.0
51,2.55,0.4804,0.014,0.0
52,2.6,0.5903,0.019,0.0
53,2.65,0.5051,0.014,0.0
54,2.7,0.4738,0.01,0.0
55,2.75,0.2481,0.021,0.0
56,2.8,0.2491,0.012,0.0
57,2.85,0.2502,0.02,0.0
