step	idx	score	x	y	w	h	class
1	0	0.9970	-32.00	-40.00	-0.00	-0.00	0
1	1	0.5933	9.53	0.14	2.84	1.10	0
2	0	0.9971	-32.00	-40.00	-0.00	-0.00	0
2	1	0.6937	9.65	0.14	2.85	1.10	0
3	0	0.9973	-32.00	-40.00	-0.00	-0.00	0
3	1	0.7462	9.75	0.20	2.81	1.08	0
4	0	0.9972	-32.00	-40.00	-0.00	-0.00	0
4	1	0.9966	-32.00	-40.00	-0.00	-0.00	0
4	2	0.6673	9.63	0.15	2.82	1.09	0
5	0	0.9973	-32.00	-40.00	-0.00	-0.00	0
5	1	0.9968	-32.00	-40.00	-0.00	-0.00	0
5	2	0.9931	-32.00	-40.00	-0.00	-0.00	0
5	3	0.6986	9.74	-0.13	2.85	1.11	0
6	0	0.9970	-32.00	-40.00	-0.00	-0.00	0
6	1	0.7471	10.40	0.10	2.83	1.09	0
7	0	0.9971	-32.00	-40.00	-0.00	-0.00	0
7	1	0.7308	10.48	-0.08	2.84	1.10	0
8	0	0.9972	-32.00	-40.00	-0.00	-0.00	0
8	1	0.9951	-32.00	-40.00	-0.00	-0.00	0
8	2	0.6922	10.79	0.08	2.85	1.09	0
9	0	0.9973	-32.00	-40.00	-0.00	-0.00	0
9	1	0.9966	-32.00	-40.00	-0.00	-0.00	0
9	2	0.9951	-32.00	-40.00	-0.00	-0.00	0
9	3	0.7265	11.37	-0.27	2.81	1.08	0
10	0	0.9974	-32.00	-40.00	-0.00	-0.00	0
10	1	0.9966	-32.00	-40.00	-0.00	-0.00	0
10	2	0.9953	-32.00	-40.00	-0.00	-0.00	0
10	3	0.7821	11.40	-0.10	2.84	1.10	0
11	0	0.9975	-32.00	-40.00	-0.00	-0.00	0
11	1	0.9967	-32.00	-40.00	-0.00	-0.00	0
11	2	0.9953	-32.00	-40.00	-0.00	-0.00	0
11	3	0.7932	11.56	-0.08	2.84	1.10	0
12	0	0.9975	-32.00	-40.00	-0.00	-0.00	0
12	1	0.9951	-32.00	-40.00	-0.00	-0.00	0
12	2	0.6937	11.80	-0.12	2.74	1.06	0
13	0	0.9972	-32.00	-40.00	-0.00	-0.00	0
13	1	0.6970	12.35	-0.18	2.78	1.06	0
14	0	0.9974	-32.00	-40.00	-0.00	-0.00	0
14	1	0.9970	-32.00	-40.00	-0.00	-0.00	0
14	2	0.8231	12.56	-0.18	2.79	1.07	0
15	0	0.9974	-32.00	-40.00	-0.00	-0.00	0
15	1	0.9971	-32.00	-40.00	-0.00	-0.00	0
15	2	0.7966	12.42	0.09	2.80	1.08	0
16	0	0.9976	-32.00	-40.00	-0.00	-0.00	0
16	1	0.9968	-32.00	-40.00	-0.00	-0.00	0
16	2	0.8059	12.75	0.11	2.80	1.08	0
16	3	0.3001	47.47	-21.48	2.35	0.97	0
17	0	0.9979	-32.00	-40.00	-0.00	-0.00	0
17	1	0.9973	-32.00	-40.00	-0.00	-0.00	0
17	2	0.9956	-32.00	-40.00	-0.00	-0.00	0
17	3	0.8239	12.74	0.11	2.79	1.08	0
18	0	0.9976	-32.00	-40.00	-0.00	-0.00	0
18	1	0.9974	-32.00	-40.00	-0.00	-0.00	0
18	2	0.9959	-32.00	-40.00	-0.00	-0.00	0
18	3	0.8132	13.37	-0.26	2.77	1.07	0
19	0	0.9978	-32.00	-40.00	-0.00	-0.00	0
19	1	0.9976	-32.00	-40.00	-0.00	-0.00	0
19	2	0.8050	13.30	-0.23	2.79	1.07	0
20	0	0.9981	-32.00	-40.00	-0.00	-0.00	0
20	1	0.7857	13.58	-0.15	2.79	1.07	0
21	0	0.9976	-32.00	-40.00	-0.00	-0.00	0
21	1	0.8347	13.72	-0.15	2.79	1.08	0
22	0	0.9984	-32.00	-40.00	-0.00	-0.00	0
22	1	0.9978	-32.00	-40.00	-0.00	-0.00	0
22	2	0.8327	13.67	-0.13	2.79	1.08	0
23	0	0.9984	-32.00	-40.00	-0.00	-0.00	0
23	1	0.9978	-32.00	-40.00	-0.00	-0.00	0
23	2	0.8119	13.66	-0.11	2.79	1.08	0
24	0	0.9983	-32.00	-40.00	-0.00	-0.00	0
24	1	0.7893	13.75	-0.13	2.76	1.07	0
25	0	0.9979	-32.00	-40.00	-0.00	-0.00	0
25	1	0.7217	14.24	-0.20	2.77	1.07	0
26	0	0.9973	-32.00	-40.00	-0.00	-0.00	0
26	1	0.8302	13.66	0.11	2.78	1.07	0
26	2	0.3628	32.55	29.67	0.86	0.42	7
26	3	0.3206	32.51	28.51	0.80	0.31	7
27	0	0.9974	-32.00	-40.00	-0.00	-0.00	0
27	1	0.7248	13.82	0.08	2.75	1.06	0
28	0	0.9973	-32.00	-40.00	-0.00	-0.00	0
