step	score	x	y	w	h	class
0	0.0000					
1	0.5933	9.53	0.14	2.84	1.10	0
2	0.6937	9.65	0.14	2.85	1.10	0
3	0.7462	9.75	0.20	2.81	1.08	0
4	0.6673	9.63	0.15	2.82	1.09	0
5	0.6986	9.74	-0.13	2.85	1.11	0
6	0.7471	10.40	0.10	2.83	1.09	0
7	0.7308	10.48	-0.08	2.84	1.10	0
8	0.6922	10.79	0.08	2.85	1.09	0
9	0.7265	11.37	-0.27	2.81	1.08	0
10	0.7821	11.40	-0.10	2.84	1.10	0
11	0.7932	11.56	-0.08	2.84	1.10	0
12	0.6937	11.80	-0.12	2.74	1.06	0
13	0.6970	12.35	-0.18	2.78	1.06	0
14	0.8231	12.56	-0.18	2.79	1.07	0
15	0.7966	12.42	0.09	2.80	1.08	0
16	0.8059	12.75	0.11	2.80	1.08	0
17	0.8239	12.74	0.11	2.79	1.08	0
18	0.8132	13.37	-0.26	2.77	1.07	0
19	0.8050	13.30	-0.23	2.79	1.07	0
20	0.7857	13.58	-0.15	2.79	1.07	0
21	0.8347	13.72	-0.15	2.79	1.08	0
22	0.8327	13.67	-0.13	2.79	1.08	0
23	0.8119	13.66	-0.11	2.79	1.08	0
24	0.7893	13.75	-0.13	2.76	1.07	0
25	0.7217	14.24	-0.20	2.77	1.07	0
26	0.8302	13.66	0.11	2.78	1.07	0
27	0.7248	13.82	0.08	2.75	1.06	0
28	0.7744	13.73	0.08	2.78	1.08	0
29	0.8050	13.75	-0.14	2.77	1.08	0
30	0.7436	13.84	-0.25	2.77	1.06	0
31	0.6982	13.81	0.07	2.79	1.08	0
32	0.7622	13.72	-0.09	2.79	1.08	0
33	0.8299	13.53	0.11	2.80	1.09	0
34	0.8323	13.71	0.12	2.80	1.09	0
35	0.8270	13.57	0.14	2.79	1.09	0
36	0.8407	13.64	0.10	2.80	1.09	0
37	0.8408	13.53	0.10	2.79	1.09	0
38	0.8127	13.78	0.09	2.81	1.09	0
39	0.8553	13.46	0.12	2.80	1.09	0
40	0.7763	12.82	0.16	2.80	1.08	0
41	0.7884	12.81	0.19	2.79	1.08	0
42	0.7849	13.22	0.15	2.77	1.08	0
43	0.8217	13.26	0.15	2.77	1.08	0
44	0.8368	13.25	0.25	2.76	1.08	0
45	0.8016	12.83	0.23	2.79	1.07	0
46	0.8350	12.78	0.48	2.75	1.07	0
47	0.8611	12.72	0.47	2.83	1.09	0
48	0.8504	12.78	0.39	2.75	1.07	0
49	0.8298	12.80	0.34	2.76	1.07	0
50	0.8352	12.85	0.21	2.79	1.07	0
51	0.8293	12.79	0.24	2.76	1.07	0
52	0.8089	12.84	0.11	2.79	1.07	0
53	0.8538	13.24	0.22	2.78	1.08	0
54	0.8105	13.15	0.23	2.77	1.07	0
55	0.8168	13.17	0.20	2.78	1.08	0
56	0.8741	13.24	0.26	2.82	1.09	0
57	0.8703	13.27	0.31	2.84	1.10	0
58	0.8926	13.72	0.15	2.81	1.09	0
59	0.8790	13.78	0.17	2.82	1.10	0
60	0.8875	13.77	0.19	2.83	1.10	0
61	0.8715	13.77	0.30	2.75	1.07	0
62	0.8513	14.15	0.25	2.82	1.09	0
63	0.8302	13.82	0.11	2.79	1.07	0
64	0.8852	14.34	0.15	2.82	1.10	0
65	0.8763	14.49	0.11	2.84	1.10	0
66	0.8795	14.57	0.12	2.84	1.10	0
67	0.8527	14.44	0.09	2.76	1.07	0
68	0.8479	14.59	-0.19	2.79	1.07	0
69	0.8315	14.65	-0.18	2.79	1.07	0
70	0.8266	14.69	-0.17	2.78	1.07	0
71	0.8131	14.70	-0.17	2.79	1.07	0
72	0.8037	14.72	-0.17	2.79	1.07	0
73	0.8209	14.62	-0.15	2.79	1.07	0
74	0.8068	14.65	-0.14	2.78	1.07	0
75	0.8091	14.72	0.06	2.76	1.07	0
76	0.8190	14.58	0.06	2.76	1.07	0
77	0.8406	14.52	0.07	2.76	1.07	0
78	0.8432	14.71	0.08	2.75	1.07	0
79	0.8870	14.58	0.11	2.75	1.07	0
80	0.8883	14.51	0.11	2.75	1.07	0
81	0.8572	14.72	0.10	2.75	1.07	0
82	0.8171	14.81	0.10	2.74	1.06	0
83	0.8370	14.79	0.09	2.73	1.06	0
84	0.8243	14.75	0.06	2.78	1.08	0
85	0.7143	14.83	0.06	2.79	1.08	0
86	0.8165	15.33	-0.10	2.83	1.10	0
87	0.7234	15.16	-0.14	2.83	1.11	0
88	0.7037	15.15	0.06	2.72	1.05	0
89	0.8166	14.69	0.05	2.73	1.06	0
90	0.7386	15.17	-0.12	2.82	1.10	0
91	0.8071	15.22	0.07	2.74	1.06	0
92	0.8197	15.30	0.06	2.75	1.06	0
93	0.8224	15.26	-0.11	2.84	1.10	0
94	0.7926	14.83	0.04	2.85	1.11	0
95	0.8310	15.35	0.07	2.74	1.06	0
96	0.8650	15.65	0.10	2.73	1.06	0
97	0.8658	15.61	0.08	2.73	1.06	0
98	0.8736	15.56	0.09	2.74	1.06	0
99	0.8583	15.49	0.08	2.75	1.06	0
100	0.8451	15.62	0.07	2.74	1.06	0
101	0.8191	15.48	0.05	2.73	1.06	0
102	0.8065	15.35	-0.06	2.73	1.05	0
103	0.8561	15.30	-0.10	2.81	1.08	0
104	0.7968	15.53	0.04	2.84	1.10	0
105	0.7911	15.45	0.05	2.82	1.10	0
106	0.8099	15.43	0.06	2.84	1.10	0
107	0.8325	15.32	0.06	2.85	1.10	0
108	0.8783	15.36	0.11	2.83	1.10	0
109	0.8829	15.66	0.13	2.83	1.09	0
110	0.8939	15.53	0.15	2.83	1.09	0
111	0.8707	15.64	0.16	2.73	1.06	0
112	0.8811	15.59	0.08	2.74	1.06	0
113	0.8548	15.72	0.08	2.74	1.06	0
114	0.8080	15.79	0.06	2.74	1.06	0
115	0.7855	15.80	0.04	2.73	1.06	0
116	0.8503	15.52	-0.12	2.79	1.07	0
117	0.7284	15.83	-0.13	2.79	1.08	0
118	0.8035	16.27	-0.10	2.81	1.09	0
119	0.7858	16.23	-0.13	2.80	1.09	0
120	0.8030	16.53	-0.10	2.80	1.08	0
121	0.7446	16.24	-0.08	2.81	1.09	0
122	0.7792	16.38	0.06	2.83	1.10	0
123	0.7367	16.22	0.06	2.81	1.09	0
124	0.8159	16.35	0.06	2.76	1.07	0
125	0.8598	16.35	0.07	2.82	1.10	0
126	0.8257	16.25	0.07	2.83	1.10	0
127	0.8548	16.32	0.08	2.77	1.07	0
128	0.8368	16.33	0.06	2.84	1.10	0
129	0.8703	16.45	0.07	2.76	1.07	0
130	0.8668	16.64	0.07	2.75	1.07	0
131	0.8583	16.44	0.06	2.75	1.06	0
132	0.8014	16.59	-0.11	2.80	1.08	0
133	0.7870	16.61	-0.13	2.79	1.08	0
134	0.7713	16.70	0.06	2.75	1.06	0
135	0.7898	16.72	0.06	2.74	1.06	0
136	0.8151	16.65	0.06	2.74	1.06	0
137	0.8657	16.54	0.07	2.75	1.07	0
138	0.8424	16.40	0.06	2.75	1.06	0
139	0.8442	16.67	0.06	2.74	1.06	0
140	0.7712	16.81	0.08	2.81	1.09	0
141	0.7839	17.19	0.07	2.84	1.10	0
142	0.8147	16.70	0.08	2.82	1.09	0
143	0.7902	16.83	0.06	2.74	1.06	0
144	0.7941	16.79	0.06	2.74	1.06	0
145	0.8256	16.63	0.05	2.75	1.06	0
146	0.8083	17.29	0.06	2.82	1.09	0
147	0.8585	17.40	0.07	2.81	1.09	0
148	0.8573	17.50	0.06	2.81	1.09	0
149	0.8413	17.52	0.06	2.82	1.09	0
150	0.8214	17.40	0.06	2.81	1.09	0
151	0.8336	17.38	0.07	2.81	1.08	0
152	0.8127	17.30	0.05	2.82	1.09	0
153	0.7815	17.16	0.07	2.84	1.10	0
154	0.8626	17.51	0.06	2.82	1.10	0
155	0.8620	17.44	0.07	2.82	1.10	0
156	0.8668	17.67	0.09	2.81	1.09	0
157	0.8502	17.61	0.07	2.82	1.10	0
158	0.8365	17.61	0.06	2.82	1.09	0
159	0.8546	17.61	-0.13	2.80	1.08	0
160	0.7586	17.83	-0.10	2.80	1.08	0
161	0.7595	17.84	-0.10	2.79	1.08	0
162	0.8436	18.21	-0.16	2.79	1.08	0
163	0.8355	18.20	-0.11	2.79	1.08	0
164	0.7703	18.14	-0.12	2.79	1.08	0
165	0.8285	18.21	-0.11	2.80	1.08	0
166	0.7634	18.15	-0.09	2.80	1.08	0
167	0.7528	17.80	0.06	2.80	1.08	0
168	0.7857	18.20	0.05	2.82	1.09	0
169	0.7807	18.21	0.05	2.82	1.10	0
