tick,sim_time_s,throttle,steer,brake
0,0.0,0.0,0.0,1.0
1,0.05,1.0,0.0,0.0
2,0.1,1.0,-0.037,0.0
3,0.15,1.0,-0.03,0.0
4,0.2,1.0,-0.065,0.0
5,0.25,1.0,-0.075,0.0
6,0.3,1.0,-0.073,0.0
7,0.35,1.0,-0.037,0.0
8,0.4,1.0,-0.081,0.0
9,0.45,1.0,-0.084,0.0
10,0.5,1.0,-0.142,0.0
11,0.55,1.0,-0.131,0.0
12,0.6,1.0,-0.013,0.0
13,0.65,1.0,-0.077,0.0
14,0.7,1.0,-0.034,0.0
15,0.75,1.0,0.099,0.0
16,0.8,1.0,0.196,0.0
17,0.85,1.0,0.256,0.0
18,0.9,1.0,0.567,0.0
19,0.95,1.0,0.482,0.0
20,1.0,1.0,0.269,0.0
21,1.05,1.0,0.119,0.0
22,1.1,0.0,-0.069,0.0
23,1.15,0.9,-0.133,0.0
24,1.2,0.85,-0.246,0.0
25,1.25,0.0,-0.277,1.0
26,1.3,0.0,-0.252,1.0
27,1.35,0.0,-0.147,1.0
28,1.4,0.0,-0.089,1.0
29,1.45,0.0,-0.143,1.0
30,1.5,0.0,-0.159,1.0
31,1.55,0.0,-0.172,1.0
32,1.6,1.0,-0.166,0.0
33,1.65,1.0,-0.261,0.0
34,1.7,1.0,-0.643,0.0
35,1.75,1.0,-0.48,0.0
36,1.8,1.0,-0.743,0.0
37,1.85,1.0,-0.084,0.0
38,1.9,1.0,-0.623,0.0
39,1.95,1.0,-0.349,0.0
40,2.0,1.0,-0.33,0.0
41,2.05,1.0,-0.137,0.0
42,2.1,1.0,-0.04,0.0
43,2.15,1.0,-0.059,0.0
44,2.2,1.0,0.043,0.0
45,2.25,1.0,0.213,0.0
46,2.3,1.0,0.365,0.0
47,2.35,0.0,0.667,0.0
48,2.4,1.0,0.721,0.0
49,2.45,0.1768,0.863,0.0
50,2.5,0.9364,0.728,0.0
51,2.55,1.0,0.62,0.0
52,2.6,0.0,0.593,0.0
53,2.65,1.0,0.526,0.0
54,2.7,0.0,0.399,1.0
55,2.75,1.0,0.095,0.0
56,2.8,0.0,-0.019,1.0
57,2.85,1.0,-0.279,0.0
58,2.9,1.0,-0.363,0.0
59,2.95,1.0,-0.373,0.0
60,3.0,1.0,-0.356,0.0
61,3.05,1.0,-0.497,0.0
62,3.1,1.0,-0.418,0.0
63,3.15,1.0,-0.363,0.0
64,3.2,1.0,-0.201,0.0
65,3.25,0.0,0.027,1.0
66,3.3,1.0,0.031,0.0
67,3.35,1.0,0.235,0.0
68,3.4,0.031,0.177,0.0
69,3.45,0.0768,0.264,0.0
70,3.5,1.0,0.226,0.0
71,3.55,1.0,0.301,0.0
72,3.6,0.2571,0.179,0.0
73,3.65,1.0,0.026,0.0
74,3.7,0.6618,0.009,0.0
75,3.75,1.0,-0.102,0.0
76,3.8,1.0,-0.122,0.0
77,3.85,1.0,-0.108,0.0
78,3.9,1.0,-0.172,0.0
79,3.95,1.0,-0.058,0.0
80,4.0,1.0,-0.027,0.0
81,4.05,1.0,0.029,0.0
82,4.1,1.0,0.052,0.0
83,4.15,1.0,0.084,0.0
84,4.2,1.0,0.089,0.0
85,4.25,1.0,0.197,0.0
86,4.3,1.0,0.196,0.0
87,4.35,1.0,0.21,0.0
88,4.4,1.0,0.224,0.0
89,4.45,1.0,0.263,0.0
90,4.5,1.0,0.389,0.0
91,4.55,1.0,-0.685,0.0
92,4.6,1.0,-0.408,0.0
93,4.65,1.0,-0.989,0.0
94,4.7,1.0,-0.974,0.0
95,4.75,1.0,0.096,0.0
96,4.8,1.0,-0.345,0.0
97,4.85,1.0,-0.384,0.0
98,4.9,1.0,-0.369,0.0
99,4.95,1.0,-0.372,0.0
100,5.0,1.0,-0.379,0.0
101,5.05,1.0,-0.265,0.0
102,5.1,1.0,-0.306,0.0
103,5.15,1.0,-0.281,0.0
104,5.2,1.0,-0.189,0.0
105,5.25,1.0,-0.09,0.0
106,5.3,1.0,-0.026,0.0
107,5.35,1.0,0.012,0.0
108,5.4,1.0,0.132,0.0
109,5.45,1.0,0.185,0.0
110,5.5,1.0,0.197,0.0
111,5.55,1.0,0.153,0.0
112,5.6,1.0,0.048,0.0
113,5.65,0.463,-0.004,0.0
114,5.7,1.0,-0.049,0.0
115,5.75,0.5374,-0.109,0.0
116,5.8,0.8751,-0.119,0.0
117,5.85,0.9244,-0.142,0.0
118,5.9,0.4526,-0.133,0.0
119,5.95,1.0,-0.102,0.0
120,6.0,0.4453,-0.035,0.0
121,6.05,0.5723,-0.006,0.0
122,6.1,0.5223,0.008,0.0
123,6.15,0.4723,0.04,0.0
124,6.2,0.4223,0.072,0.0
125,6.25,0.3723,0.095,0.0
126,6.3,0.4552,0.092,0.0
127,6.35,0.204,0.066,0.0
128,6.4,0.224,0.042,0.0
129,6.45,0.3849,0.004,0.0
130,6.5,0.5444,-0.001,0.0
131,6.55,0.531,-0.018,0.0
132,6.6,0.0,-0.033,0.0
133,6.65,1.0,-0.031,0.0
134,6.7,0.0,-0.045,0.0
135,6.75,0.0,-0.04,0.0
136,6.8,0.3117,-0.014,0.0
137,6.85,0.6925,-0.012,0.0
138,6.9,0.6197,-0.006,0.0
139,6.95,1.0,0.005,0.0
140,7.0,1.0,0.005,0.0
141,7.05,0.0,0.012,0.0
142,7.1,0.8521,0.012,0.0
143,7.15,1.0,0.015,0.0
144,7.2,0.1181,0.013,0.0
145,7.25,0.7078,0.01,0.0
146,7.3,1.0,0.011,0.0
147,7.35,1.0,-0.011,0.0
148,7.4,1.0,-0.005,0.0
149,7.45,0.0844,-0.004,0.0
150,7.5,1.0,-0.005,0.0
151,7.55,1.0,-0.005,0.0
152,7.6,1.0,-0.005,0.0
153,7.65,0.7039,-0.004,0.0
154,7.7,0.4852,-0.007,0.0
155,7.75,0.3738,-0.002,0.0
156,7.8,0.2701,-0.003,0.0
157,7.85,0.4602,-0.002,0.0
158,7.9,1.0,-0.001,0.0
159,7.95,0.9529,-0.003,0.0
160,8.0,0.3228,0.002,0.0
161,8.05,0.7991,-0.002,0.0
162,8.1,0.047,-0.002,0.0
163,8.15,0.5628,-0.002,0.0
164,8.2,0.1801,-0.001,0.0
165,8.25,0.287,0.002,0.0
166,8.3,0.7841,0.001,0.0
167,8.35,0.0,-0.001,0.0
168,8.4,0.1913,-0.001,0.0
169,8.45,0.549,0.004,0.0
170,8.5,0.8481,0.001,0.0
171,8.55,0.0,0.005,0.0
172,8.6,0.0982,0.009,0.0
173,8.65,0.2192,0.002,0.0
174,8.7,0.0,0.006,0.0
175,8.75,0.0613,0.003,0.0
176,8.8,0.3463,0.004,0.0
177,8.85,0.0,0.006,0.0
178,8.9,0.5795,0.001,0.0
179,8.95,0.5849,0.003,0.0
180,9.0,0.3933,0.001,0.0
181,9.05,0.8,0.006,0.0
182,9.1,0.6625,-0.001,0.0
183,9.15,1.0,0.005,0.0
184,9.2,1.0,0.001,0.0
185,9.25,1.0,-0.003,0.0
186,9.3,1.0,-0.005,0.0
187,9.35,1.0,-0.002,0.0
188,9.4,0.0,-0.002,0.0
189,9.45,0.239,-0.001,0.0
190,9.5,0.0,0.001,0.0
191,9.55,0.3207,-0.002,0.0
192,9.6,0.3686,0.002,0.0
193,9.65,1.0,-0.001,0.0
194,9.7,1.0,0.008,0.0
195,9.75,1.0,0.009,0.0
196,9.8,0.0,0.015,0.0
197,9.85,0.5376,0.008,0.0
198,9.9,0.1819,-0.005,0.0
199,9.95,0.397,0.005,0.0
200,10.0,0.5899,-0.005,0.0
201,10.05,0.9576,-0.017,0.0
202,10.1,1.0,-0.026,0.0
203,10.15,0.7136,-0.017,0.0
204,10.2,0.6524,-0.001,0.0
205,10.25,0.4598,-0.003,0.0
206,10.3,0.8868,-0.009,0.0
207,10.35,0.4386,-0.008,0.0
208,10.4,0.0802,-0.003,0.0
209,10.45,1.0,-0.0,0.0
210,10.5,0.0,-0.007,0.0
211,10.55,1.0,-0.0,0.0
212,10.6,0.3992,-0.001,0.0
213,10.65,1.0,0.001,0.0
214,10.7,0.6061,-0.002,0.0
215,10.75,0.8241,0.0,0.0
216,10.8,1.0,0.005,0.0
217,10.85,1.0,0.006,0.0
218,10.9,0.2384,0.016,0.0
219,10.95,1.0,0.024,0.0
220,11.0,0.4504,0.018,0.0
221,11.05,0.7219,0.031,0.0
222,11.1,1.0,0.038,0.0
223,11.15,0.0,0.029,0.0
224,11.2,1.0,0.043,0.0
225,11.25,0.0,0.03,0.0
226,11.3,0.43,0.05,0.0
227,11.35,0.143,0.056,0.0
228,11.4,0.2356,0.051,0.0
229,11.45,0.2224,0.023,0.0
230,11.5,0.2224,0.037,0.0
231,11.55,0.7991,0.09,0.0
232,11.6,1.0,0.1,0.0
233,11.65,0.0,0.08,0.0
234,11.7,0.2079,0.12,0.0
235,11.75,1.0,0.085,0.0
236,11.8,1.0,0.107,0.0
237,11.85,1.0,0.088,0.0
238,11.9,1.0,0.065,0.0
239,11.95,0.0,0.061,0.0
240,12.0,0.234,0.066,0.0
241,12.05,0.5295,0.056,0.0
242,12.1,0.014,0.054,0.0
243,12.15,0.3709,0.038,0.0
244,12.2,1.0,0.033,0.0
245,12.25,0.0,0.043,0.0
246,12.3,0.0406,0.047,0.0
247,12.35,0.2434,0.051,0.0
248,12.4,0.2434,0.059,0.0
249,12.45,1.0,0.063,0.0
250,12.5,1.0,0.065,0.0
251,12.55,1.0,0.079,0.0
252,12.6,1.0,0.071,0.0
253,12.65,1.0,0.085,0.0
254,12.7,1.0,0.074,0.0
255,12.75,1.0,0.086,0.0
256,12.8,1.0,0.055,0.0
257,12.85,0.9647,0.078,0.0
258,12.9,0.0,0.07,0.0
259,12.95,1.0,0.063,0.0
260,13.0,0.0,0.057,0.0
261,13.05,1.0,0.073,0.0
262,13.1,0.7355,0.069,0.0
263,13.15,0.4617,0.07,0.0
264,13.2,1.0,0.069,0.0
265,13.25,0.8812,0.065,0.0
266,13.3,0.0,0.061,0.0
267,13.35,1.0,0.074,0.0
268,13.4,0.0,0.069,0.0
269,13.45,1.0,0.079,0.0
270,13.5,0.3272,0.068,0.0
271,13.55,0.5438,0.062,0.0
272,13.6,1.0,0.069,0.0
273,13.65,0.0,0.059,0.0
274,13.7,0.0,0.062,0.0
275,13.75,0.9901,0.06,0.0
276,13.8,0.0,0.045,0.0
277,13.85,1.0,0.069,0.0
278,13.9,1.0,0.064,0.0
279,13.95,1.0,0.051,0.0
280,14.0,0.9198,0.028,0.0
281,14.05,0.8937,0.024,0.0
282,14.1,1.0,0.096,0.0
283,14.15,1.0,0.029,0.0
284,14.2,0.0,0.053,0.0
285,14.25,0.3684,0.058,0.0
286,14.3,1.0,0.097,0.0
287,14.35,1.0,0.072,0.0
288,14.4,0.0,0.079,0.0
289,14.45,1.0,0.095,0.0
290,14.5,0.3334,0.075,0.0
291,14.55,0.4439,0.084,0.0
292,14.6,1.0,0.092,0.0
293,14.65,1.0,0.071,0.0
294,14.7,1.0,0.053,0.0
295,14.75,0.0,0.066,0.0
296,14.8,1.0,0.055,0.0
297,14.85,1.0,0.072,0.0
298,14.9,0.5711,0.074,0.0
299,14.95,0.65,0.083,0.0
